frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,120.5,12,753,7,58.793217326157865,0.5465504930718527,,,,,,,,,,,,,
1,120.5,12,753,8,58.793217326157865,0.6246291349392602,,,,,,,,,,,,,
2,255.4,12,752,8,58.71513868429046,0.6246291349392602,,,,,,,,,,,,,
3,280.5,11,752,8,58.71513868429046,0.6246291349392602,1.1557693697477989,-1.155769369747809,20.547011017738647,-20.54701101773883,,,,,,,,,
4,300.1,11,753,7,58.793217326157865,0.5465504930718527,0.0,-0.07951046312272601,0.0,3.9557444339664696,,,,,,,,,
5,328.0,11,753,7,58.793217326157865,0.5465504930718527,2.6541357730857857,-0.2713579090811899,43.489597423757175,22.151666047444074,,,,,,,,,
6,328.0,11,753,7,58.793217326157865,0.5465504930718527,0.6950532038078301,-1.9899846603174707,-39.945586425737346,-14.577843322036395,,,,,,,,,
7,340.3,11,753,7,58.793217326157865,0.5465504930718527,0.0,-1.2283097826402563,0.0,-61.10993943483864,,,,,,,,,
8,352.5,11,754,7,58.87129596802527,0.5465504930718527,1.2251084202351814,0.0,-160.14489153401058,0.0,,,,,,,,,
9,362.8,11,753,6,58.793217326157865,0.4684718512044452,0.0,-0.44459208648478593,0.0,103.39350848483433,,,,,,,,,
10,374.6,11,753,6,58.793217326157865,0.4684718512044452,-0.45093558423366636,-0.5620012152576367,-26.29362007193389,99.9617509440293,,,,,,,,,
11,392.3,11,753,7,58.793217326157865,0.5465504930718527,-1.634013373967935,0.32289380157136544,16.47042951375349,16.22581917444047,,,,,,,,,
12,406.2,11,753,7,58.793217326157865,0.5465504930718527,-0.24243948566377674,1.4912494517818735,-11.172326528284648,-14.184221007108047,,,,,,,,,
13,436.4,11,752,8,58.71513868429046,0.6246291349392602,-0.7805473321038755,1.5610946642077639,15.626573215292808,-31.25314643058587,,,,,,,,,
14,472.5,11,752,8,58.71513868429046,0.6246291349392602,-0.19119802955051904,0.19119802955052068,19.51000301535913,-19.510003015359292,,,,,,,,,
15,504.7,11,752,8,58.71513868429046,0.6246291349392602,-0.006386115344868527,0.006386115344868584,15.965288362171107,-15.965288362171243,,,,,,,,,
16,536.3,11,752,8,58.71513868429046,0.6246291349392602,0.3821342889832428,-0.3821342889832461,7.650336115780639,-7.6503361157807035,6,595,1,46.45679191110748,0.07807864186740752,,,,
17,572.3,11,753,7,58.793217326157865,0.5465504930718527,0.3917626173270721,-0.39176261732707546,-7.827424921619821,7.827424921619887,6,595,1,46.45679191110748,0.07807864186740752,,,,
18,604.0,12,753,7,58.793217326157865,0.5465504930718527,0.3955064585065624,-0.3955064585065658,-7.870775293662932,7.870775293663001,,,,,,,,,
19,637.7,11,753,7,58.793217326157865,0.5465504930718527,0.37980821977142815,-0.37980821977143137,-7.696215192936745,7.696215192936812,,,,,,,,,
20,672.4,11,753,7,58.793217326157865,0.5465504930718527,0.0,0.3923518328221647,0.0,7.839197458984308,,,,,,,,,
21,704.5,11,753,7,58.793217326157865,0.5465504930718527,0.0,0.7068486438621289,0.0,14.066639678848336,,,,,,,,,
22,736.4,11,753,7,58.793217326157865,0.5465504930718527,0.7780156738982295,0.7780156738982361,15.76526188243627,15.765261882436405,,,,,,,,,
23,772.1,11,753,8,58.793217326157865,0.6246291349392602,1.1087956907238146,0.029480981872537292,22.242641739695372,-15.11845224232688,,,,,,,,,
24,811.5,11,753,9,58.793217326157865,0.7027077768066677,1.7994820186870029,-0.22150414984063815,33.63517791938323,-31.419028346189776,,,,,,,,,
25,836.2,11,755,9,58.94937460989268,0.7027077768066677,1.5592720737201042,0.010898423574946957,-0.10882100424239732,-31.138353071279866,,,,,,,,,
26,875.7,11,756,7,59.02745325176009,0.5465504930718527,1.5091622100433582,-0.36384634768784574,-14.513558355148202,7.525260551971997,,,,,,,,,
27,904.4,11,757,7,59.1055318936275,0.5465504930718527,1.8095767513841305,-0.9047883756920524,-33.41785321115659,16.70892660557806,,,,,,,,,
28,936.7,11,757,7,59.1055318936275,0.5465504930718527,0.3865148948738395,-0.7761281024460343,-23.229630316081277,15.476133647976761,,,,,,,,,
29,972.4,11,757,7,59.1055318936275,0.5465504930718527,0.023509556469465006,0.0,-16.213487220320147,0.0,,,,,,,,,
30,1012.7,11,757,7,59.1055318936275,0.5465504930718527,-0.4559753478755193,0.0,-8.420597375355845,0.0,,,,,,,,,
31,1037.0,11,756,7,59.02745325176009,0.5465504930718527,-0.3880578561406018,0.0,7.784510654776361,0.0,,,,,,,,,
