frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
57,1910.3,15,64,881,,,,,,,11,459,576,,,,,,,14,912,339,,,,,,,22,1042,131,,,,,,,14,811,866,,,,,,
58,1942.4,14,64,881,,,,,,,11,415,604,,,,,,,13,911,339,,,,,,,17,1044,130,,,,,,,14,811,866,,,,,,
59,1978.5,15,64,881,,,,,,,11,371,632,,,,,,,13,911,339,,,,,,,17,1044,129,,,,,,,14,812,866,,,,,,
60,2015.7,15,64,881,,,,,,,11,321,663,,,,,,,13,911,339,,,,,,,9,1037,128,,,,,,,14,812,866,,,,,,
61,2043.0,15,64,881,,,,,,,10,270,696,,,,,,,13,911,339,,,,,,,26,1037,129,,,,,,,14,812,866,,,,,,
62,2078.0,15,64,881,,,,,,,10,217,730,,,,,,,13,911,339,,,,,,,22,1052,120,,,,,,,14,811,866,,,,,,
63,2115.1,15,64,880,,,,,,,10,161,766,,,,,,,14,911,339,,,,,,,26,1056,116,,,,,,,14,811,866,,,,,,
64,2142.9,15,64,880,,,,,,,10,102,803,,,,,,,13,911,339,,,,,,,13,1048,106,,,,,,,14,811,866,,,,,,
65,2178.1,15,64,880,,,,,,,11,63,810,,,,,,,14,911,338,,,,,,,19,1048,97,,,,,,,14,811,866,,,,,,
66,2210.2,15,64,881,,,,,,,12,27,818,,,,,,,14,911,338,,,,,,,6,149,779,,,,,,,14,811,866,,,,,,
67,2242.4,15,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,12,105,801,,,,,,,14,812,866,,,,,,
68,2278.2,15,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,6,83,824,,,,,,,14,811,866,,,,,,
69,2310.2,15,63,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
70,2344.0,15,64,881,,,,,,,,,,,,,,,,14,911,340,,,,,,,6,33,829,,,,,,,14,812,866,,,,,,
71,2381.8,15,64,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,8,18,826,,,,,,,14,811,866,,,,,,
72,2413.8,15,64,880,,,,,,,,,,,,,,,,13,911,339,,,,,,,11,15,826,,,,,,,14,811,866,,,,,,
73,2445.8,15,63,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,21,21,828,,,,,,,14,811,866,,,,,,
74,2478.6,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
75,2510.6,15,64,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,14,28,830,,,,,,,14,812,866,,,,,,
76,2542.4,15,64,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,16,25,829,,,,,,,14,811,866,,,,,,
77,2578.3,15,63,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,13,23,824,,,,,,,14,811,866,,,,,,
78,2610.5,15,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,6,31,830,,,,,,,14,812,866,,,,,,
79,2642.5,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,13,12,829,,,,,,,14,812,866,,,,,,
80,2678.8,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,14,30,830,,,,,,,14,812,866,,,,,,
81,2711.0,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,21,20,830,,,,,,,14,811,866,,,,,,
82,2742.9,15,64,880,,,,,,,,,,,,,,,,14,911,338,,,,,,,7,9,832,,,,,,,14,811,866,,,,,,
83,2778.0,15,64,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
84,2810.2,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
85,2843.0,15,63,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,867,,,,,,
86,2878.0,15,63,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
87,2910.4,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,867,,,,,,
88,2942.8,15,64,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
89,2978.2,15,63,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
90,3010.3,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
91,3042.5,15,64,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
92,3080.3,15,64,880,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
93,3117.1,15,63,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,810,866,,,,,,
94,3142.5,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
95,3178.1,15,64,881,,,,,,,,,,,,,,,,13,912,340,,,,,,,,,,,,,,,,14,812,867,,,,,,
96,3211.9,15,64,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
97,3242.9,15,63,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
98,3278.0,15,63,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
99,3310.2,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
