frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
219,7307.4,15,13,884,,,,,,,12,881,442,,,,,,,14,949,496,,,,,,,14,765,868,,,,,,
220,7342.5,15,14,885,,,,,,,12,880,441,,,,,,,14,948,494,,,,,,,14,765,868,,,,,,
221,7375.1,15,12,884,,,,,,,12,879,439,,,,,,,14,947,492,,,,,,,15,765,868,,,,,,
222,7407.4,15,13,884,,,,,,,12,879,437,,,,,,,14,947,489,,,,,,,14,765,868,,,,,,
223,7443.0,16,12,884,,,,,,,12,878,436,,,,,,,14,945,488,,,,,,,14,765,868,,,,,,
224,7481.1,15,12,884,,,,,,,12,877,434,,,,,,,14,945,486,,,,,,,14,765,868,,,,,,
225,7507.0,16,14,884,,,,,,,12,877,433,,,,,,,14,944,485,,,,,,,14,766,868,,,,,,
226,7542.9,15,13,884,,,,,,,12,876,432,,,,,,,14,944,483,,,,,,,14,765,868,,,,,,
227,7575.1,15,12,884,,,,,,,12,875,431,,,,,,,14,943,482,,,,,,,14,765,868,,,,,,
228,7607.4,15,12,884,,,,,,,12,874,430,,,,,,,14,942,481,,,,,,,14,765,868,,,,,,
229,7642.7,15,13,884,,,,,,,12,874,429,,,,,,,14,942,480,,,,,,,14,765,868,,,,,,
230,7674.7,15,13,884,,,,,,,12,873,427,,,,,,,14,941,478,,,,,,,14,765,868,,,,,,
231,7707.4,15,12,884,,,,,,,12,873,427,,,,,,,14,941,477,,,,,,,14,765,868,,,,,,
232,7742.7,15,12,884,,,,,,,12,872,425,,,,,,,14,940,476,,,,,,,14,765,868,,,,,,
233,7774.7,15,13,884,,,,,,,12,872,425,,,,,,,14,940,475,,,,,,,14,765,868,,,,,,
234,7807.5,15,12,884,,,,,,,12,871,423,,,,,,,14,939,473,,,,,,,14,765,868,,,,,,
235,7843.3,15,12,884,,,,,,,12,870,422,,,,,,,14,938,472,,,,,,,15,765,868,,,,,,
236,7874.7,15,14,885,,,,,,,12,869,420,,,,,,,14,937,471,,,,,,,14,765,868,,,,,,
237,7907.3,15,13,884,,,,,,,12,868,419,,,,,,,14,936,468,,,,,,,14,765,868,,,,,,
238,7949.1,15,12,884,,,,,,,12,867,417,,,,,,,14,935,466,,,,,,,14,765,868,,,,,,
239,7977.2,15,13,884,,,,,,,12,866,415,,,,,,,14,935,464,,,,,,,14,765,868,,,,,,
240,8007.0,15,13,884,,,,,,,12,866,414,,,,,,,14,934,463,,,,,,,14,765,868,,,,,,
241,8043.1,15,12,884,,,,,,,12,865,412,,,,,,,14,933,460,,,,,,,14,765,868,,,,,,
242,8074.9,15,12,884,,,,,,,12,864,410,,,,,,,14,932,459,,,,,,,14,765,868,,,,,,
243,8107.4,15,13,884,,,,,,,12,863,409,,,,,,,14,931,458,,,,,,,15,765,868,,,,,,
244,8142.6,15,14,885,,,,,,,12,862,408,,,,,,,14,930,456,,,,,,,14,765,868,,,,,,
245,8175.2,15,12,884,,,,,,,12,861,407,,,,,,,14,929,454,,,,,,,14,765,868,,,,,,
246,8207.1,15,13,884,,,,,,,12,861,406,,,,,,,14,929,453,,,,,,,15,765,868,,,,,,
247,8243.1,16,13,885,,,,,,,12,860,405,,,,,,,14,929,452,,,,,,,15,765,868,,,,,,
248,8274.8,15,13,884,,,,,,,12,860,403,,,,,,,14,928,451,,,,,,,15,765,868,,,,,,
249,8306.9,15,13,884,,,,,,,12,859,402,,,,,,,14,928,450,,,,,,,15,765,868,,,,,,
250,8342.8,15,12,884,,,,,,,12,859,402,,,,,,,14,927,449,,,,,,,14,765,868,,,,,,
251,8375.5,15,13,884,,,,,,,12,858,401,,,,,,,14,926,447,,,,,,,14,765,868,,,,,,
252,8407.0,15,13,884,,,,,,,12,857,399,,,,,,,14,925,446,,,,,,,14,765,868,,,,,,
253,8442.7,15,14,885,,,,,,,12,856,398,,,,,,,14,924,444,,,,,,,14,765,868,,,,,,
254,8475.0,15,12,884,,,,,,,12,856,396,,,,,,,14,924,442,,,,,,,15,765,868,,,,,,
255,8507.3,15,12,884,,,,,,,12,855,395,,,,,,,14,923,441,,,,,,,14,765,868,,,,,,
256,8542.9,15,12,884,,,,,,,12,854,395,,,,,,,14,922,439,,,,,,,14,765,868,,,,,,
257,8575.6,15,13,884,,,,,,,12,854,393,,,,,,,14,922,438,,,,,,,14,765,868,,,,,,
258,8607.3,15,13,884,,,,,,,12,853,392,,,,,,,14,922,437,,,,,,,14,765,868,,,,,,
259,8643.1,15,13,884,,,,,,,12,852,391,,,,,,,14,920,436,,,,,,,15,765,868,,,,,,
260,8675.3,15,13,884,,,,,,,12,852,390,,,,,,,14,919,435,,,,,,,14,765,868,,,,,,
261,8707.2,15,13,883,,,,,,,12,851,388,,,,,,,14,919,433,,,,,,,14,765,868,,,,,,
262,8743.2,15,13,883,,,,,,,12,850,387,,,,,,,14,918,431,,,,,,,14,765,867,,,,,,
263,8774.9,15,13,884,,,,,,,12,849,386,,,,,,,14,917,430,,,,,,,15,765,868,,,,,,
264,8807.0,15,13,884,,,,,,,12,849,385,,,,,,,14,917,429,,,,,,,14,765,868,,,,,,
265,8842.6,15,14,885,,,,,,,12,848,384,,,,,,,14,916,427,,,,,,,14,765,868,,,,,,
266,8875.1,15,12,884,,,,,,,12,847,382,,,,,,,14,915,425,,,,,,,14,765,868,,,,,,
267,8907.4,16,12,884,,,,,,,12,846,381,,,,,,,14,914,424,,,,,,,14,765,868,,,,,,
268,8949.0,15,12,884,,,,,,,12,845,380,,,,,,,14,913,423,,,,,,,14,765,868,,,,,,
269,8975.6,15,13,884,,,,,,,12,844,378,,,,,,,14,912,420,,,,,,,15,765,868,,,,,,
270,9007.5,15,13,883,,,,,,,12,844,376,,,,,,,14,912,418,,,,,,,14,765,867,,,,,,
271,9042.7,15,13,884,,,,,,,12,842,375,,,,,,,14,910,417,,,,,,,14,765,867,,,,,,
272,9074.9,15,12,884,,,,,,,12,841,373,,,,,,,14,910,414,,,,,,,14,765,868,,,,,,
273,9107.5,15,13,884,,,,,,,12,841,372,,,,,,,14,908,413,,,,,,,14,765,868,,,,,,
274,9143.0,16,13,885,,,,,,,12,840,371,,,,,,,14,907,412,,,,,,,14,765,868,,,,,,
275,9174.8,16,12,884,,,,,,,12,839,369,,,,,,,14,906,411,,,,,,,15,765,868,,,,,,
276,9207.2,16,12,884,,,,,,,12,838,368,,,,,,,14,906,410,,,,,,,14,765,868,,,,,,
277,9242.7,15,12,884,,,,,,,12,837,367,,,,,,,14,905,408,,,,,,,14,765,868,,,,,,
278,9274.6,15,13,884,,,,,,,12,837,366,,,,,,,14,905,407,,,,,,,14,765,868,,,,,,
279,9306.8,15,12,884,,,,,,,12,836,365,,,,,,,14,904,406,,,,,,,15,765,868,,,,,,
280,9342.7,15,12,884,,,,,,,12,836,364,,,,,,,14,904,404,,,,,,,14,765,867,,,,,,
281,9380.7,15,13,883,,,,,,,12,835,363,,,,,,,14,903,403,,,,,,,14,765,868,,,,,,
282,9408.2,15,12,884,,,,,,,12,835,363,,,,,,,15,903,403,,,,,,,14,765,868,,,,,,
283,9442.8,15,12,884,,,,,,,12,834,363,,,,,,,14,902,403,,,,,,,15,765,868,,,,,,
284,9475.7,15,13,884,,,,,,,12,834,362,,,,,,,14,901,402,,,,,,,15,765,869,,,,,,
285,9507.3,15,13,884,,,,,,,12,834,362,,,,,,,14,901,402,,,,,,,15,765,869,,,,,,
286,9542.8,15,13,884,,,,,,,12,833,361,,,,,,,14,901,401,,,,,,,14,765,868,,,,,,
287,9576.5,15,12,884,,,,,,,12,833,360,,,,,,,14,900,400,,,,,,,15,765,868,,,,,,
288,9607.1,15,13,884,,,,,,,12,832,359,,,,,,,14,900,398,,,,,,,15,765,868,,,,,,
289,9643.3,15,13,883,,,,,,,12,832,358,,,,,,,14,899,397,,,,,,,14,765,868,,,,,,
290,9674.8,15,13,884,,,,,,,12,831,357,,,,,,,14,899,396,,,,,,,14,765,868,,,,,,
291,9709.1,15,12,884,,,,,,,12,830,356,,,,,,,14,898,395,,,,,,,14,765,868,,,,,,
292,9749.1,15,12,884,,,,,,,12,829,355,,,,,,,14,898,394,,,,,,,15,766,868,,,,,,
293,9775.0,15,12,884,,,,,,,12,829,355,,,,,,,14,897,393,,,,,,,14,765,868,,,,,,
294,9807.2,15,13,884,,,,,,,12,828,354,,,,,,,14,896,392,,,,,,,14,765,868,,,,,,
295,9842.6,15,12,884,,,,,,,12,828,353,,,,,,,14,895,391,,,,,,,15,765,868,,,,,,
296,9882.6,15,13,884,,,,,,,12,827,352,,,,,,,14,894,390,,,,,,,14,765,868,,,,,,
297,9906.9,15,12,884,,,,,,,12,826,351,,,,,,,14,894,389,,,,,,,14,765,868,,,,,,
298,9942.7,15,13,883,,,,,,,12,826,349,,,,,,,14,893,387,,,,,,,14,765,868,,,,,,
299,9974.9,15,13,884,,,,,,,12,825,349,,,,,,,14,893,386,,,,,,,14,765,868,,,,,,
300,10010.3,15,12,884,,,,,,,12,825,348,,,,,,,14,893,386,,,,,,,14,764,868,,,,,,
301,10045.4,16,13,885,,,,,,,12,824,348,,,,,,,14,892,385,,,,,,,14,765,868,,,,,,
302,10074.9,15,12,884,,,,,,,12,824,347,,,,,,,14,892,384,,,,,,,14,766,868,,,,,,
303,10107.4,16,12,884,,,,,,,12,823,346,,,,,,,14,892,384,,,,,,,14,765,868,,,,,,
304,10143.1,15,13,884,,,,,,,12,823,346,,,,,,,14,890,382,,,,,,,15,765,868,,,,,,
305,10174.9,15,13,884,,,,,,,12,822,344,,,,,,,14,889,381,,,,,,,14,765,868,,,,,,
306,10206.9,15,13,883,,,,,,,12,821,343,,,,,,,14,889,380,,,,,,,15,765,867,,,,,,
307,10245.2,15,13,883,,,,,,,12,820,342,,,,,,,14,888,378,,,,,,,15,765,867,,,,,,
308,10275.0,15,13,884,,,,,,,12,820,341,,,,,,,14,887,377,,,,,,,14,765,868,,,,,,
309,10307.5,15,13,884,,,,,,,12,819,340,,,,,,,14,887,376,,,,,,,14,765,868,,,,,,
310,10342.8,15,13,884,,,,,,,12,818,339,,,,,,,14,886,374,,,,,,,14,765,868,,,,,,
311,10375.7,15,12,884,,,,,,,12,817,338,,,,,,,14,885,373,,,,,,,14,765,868,,,,,,
312,10407.3,15,12,884,,,,,,,12,816,337,,,,,,,14,883,372,,,,,,,14,765,868,,,,,,
313,10443.0,15,13,884,,,,,,,12,816,335,,,,,,,14,883,370,,,,,,,15,766,868,,,,,,
314,10475.6,15,14,885,,,,,,,12,815,334,,,,,,,14,882,369,,,,,,,15,765,868,,,,,,
315,10507.2,15,13,884,,,,,,,12,814,333,,,,,,,14,881,367,,,,,,,14,765,868,,,,,,
316,10542.9,15,13,884,,,,,,,12,813,331,,,,,,,14,880,365,,,,,,,14,765,868,,,,,,
317,10575.0,15,13,884,,,,,,,12,812,330,,,,,,,14,880,364,,,,,,,14,765,868,,,,,,
318,10607.4,15,14,885,,,,,,,12,812,329,,,,,,,14,879,364,,,,,,,14,765,868,,,,,,
319,10643.1,15,12,884,,,,,,,12,811,328,,,,,,,14,878,363,,,,,,,14,765,868,,,,,,
320,10674.7,15,12,884,,,,,,,12,810,327,,,,,,,14,877,361,,,,,,,14,765,868,,,,,,
321,10706.9,15,12,884,,,,,,,12,809,326,,,,,,,14,876,360,,,,,,,14,765,868,,,,,,
322,10742.9,15,13,884,,,,,,,12,808,325,,,,,,,14,876,358,,,,,,,14,765,868,,,,,,
323,10775.2,15,14,885,,,,,,,12,807,324,,,,,,,14,875,356,,,,,,,14,765,868,,,,,,
324,10807.0,15,12,884,,,,,,,12,806,322,,,,,,,14,874,354,,,,,,,14,765,868,,,,,,
325,10843.4,15,13,884,,,,,,,12,805,321,,,,,,,14,872,353,,,,,,,14,765,868,,,,,,
326,10874.8,15,13,884,,,,,,,12,805,320,,,,,,,14,871,352,,,,,,,14,765,868,,,,,,
327,10907.6,16,13,885,,,,,,,12,804,318,,,,,,,14,871,350,,,,,,,14,765,868,,,,,,
328,10942.7,15,12,884,,,,,,,12,802,317,,,,,,,14,870,349,,,,,,,14,765,868,,,,,,
329,10975.0,15,12,884,,,,,,,12,802,317,,,,,,,14,869,348,,,,,,,14,765,868,,,,,,
330,11007.0,15,13,884,,,,,,,12,801,316,,,,,,,14,869,347,,,,,,,14,766,868,,,,,,
331,11042.7,15,13,884,,,,,,,12,801,315,,,,,,,14,868,346,,,,,,,14,765,868,,,,,,
332,11074.8,15,12,884,,,,,,,12,800,313,,,,,,,14,867,345,,,,,,,14,765,868,,,,,,
333,11107.2,16,14,884,,,,,,,12,799,313,,,,,,,14,866,343,,,,,,,14,765,868,,,,,,
334,11143.0,15,13,883,,,,,,,12,799,312,,,,,,,14,865,341,,,,,,,14,765,868,,,,,,
335,11175.2,15,13,884,,,,,,,12,798,311,,,,,,,14,865,342,,,,,,,14,765,868,,,,,,
336,11207.3,16,12,884,,,,,,,12,797,311,,,,,,,14,864,340,,,,,,,15,765,868,,,,,,
337,11242.7,15,12,884,,,,,,,12,797,310,,,,,,,14,863,340,,,,,,,14,765,868,,,,,,
338,11274.7,15,13,884,,,,,,,12,796,309,,,,,,,14,864,340,,,,,,,14,765,868,,,,,,
339,11307.2,16,12,884,,,,,,,12,796,308,,,,,,,14,863,338,,,,,,,15,766,868,,,,,,
340,11342.7,16,13,885,,,,,,,12,795,307,,,,,,,14,862,335,,,,,,,14,765,868,,,,,,
341,11375.2,15,12,884,,,,,,,12,794,305,,,,,,,14,860,335,,,,,,,14,765,868,,,,,,
342,11407.3,15,13,884,,,,,,,12,793,304,,,,,,,14,860,334,,,,,,,14,765,868,,,,,,
343,11442.8,15,13,884,,,,,,,12,792,303,,,,,,,14,859,332,,,,,,,14,765,868,,,,,,
344,11474.9,15,13,884,,,,,,,12,791,302,,,,,,,14,858,331,,,,,,,14,765,868,,,,,,
345,11507.0,15,13,884,,,,,,,12,791,302,,,,,,,14,857,330,,,,,,,15,765,868,,,,,,
346,11542.9,15,14,885,,,,,,,12,790,301,,,,,,,14,857,329,,,,,,,15,765,868,,,,,,
347,11575.1,15,13,884,,,,,,,12,789,300,,,,,,,14,856,328,,,,,,,15,765,868,,,,,,
348,11607.6,15,12,884,,,,,,,12,789,299,,,,,,,14,856,328,,,,,,,15,765,868,,,,,,
349,11642.7,15,13,884,,,,,,,12,788,298,,,,,,,14,855,327,,,,,,,14,765,868,,,,,,
350,11674.9,15,14,885,,,,,,,12,787,297,,,,,,,14,854,325,,,,,,,14,765,868,,,,,,
351,11707.6,15,12,884,,,,,,,12,787,296,,,,,,,14,853,324,,,,,,,15,765,868,,,,,,
352,11743.2,15,13,884,,,,,,,12,786,296,,,,,,,14,852,322,,,,,,,14,765,868,,,,,,
353,11775.1,15,12,884,,,,,,,12,785,295,,,,,,,14,852,322,,,,,,,14,765,868,,,,,,
354,11807.7,15,13,884,,,,,,,12,785,294,,,,,,,14,851,321,,,,,,,14,765,868,,,,,,
355,11843.0,15,13,884,,,,,,,12,784,293,,,,,,,14,851,320,,,,,,,15,766,868,,,,,,
356,11875.1,15,12,884,,,,,,,12,783,293,,,,,,,14,850,319,,,,,,,14,765,868,,,,,,
357,11907.8,16,12,884,,,,,,,12,783,292,,,,,,,14,850,319,,,,,,,15,765,868,,,,,,
358,11944.0,15,13,884,,,,,,,12,782,291,,,,,,,14,848,318,,,,,,,14,765,868,,,,,,
359,11976.0,15,13,884,,,,,,,12,781,290,,,,,,,14,847,316,,,,,,,15,765,868,,,,,,
360,12007.5,15,13,884,,,,,,,12,781,289,,,,,,,14,847,316,,,,,,,14,765,868,,,,,,
361,12042.7,15,13,884,,,,,,,12,780,288,,,,,,,14,846,314,,,,,,,14,765,868,,,,,,
362,12074.9,15,13,884,,,,,,,12,779,287,,,,,,,14,846,313,,,,,,,14,765,868,,,,,,
363,12107.2,15,13,884,,,,,,,12,778,286,,,,,,,14,845,312,,,,,,,14,765,868,,,,,,
364,12142.9,15,13,884,,,,,,,12,778,285,,,,,,,14,844,311,,,,,,,14,765,868,,,,,,
365,12174.9,15,12,884,,,,,,,12,777,284,,,,,,,14,844,310,,,,,,,15,766,868,,,,,,
366,12207.0,16,13,885,,,,,,,12,776,284,,,,,,,14,842,308,,,,,,,15,766,868,,,,,,
367,12243.0,15,14,885,,,,,,,12,776,283,,,,,,,14,841,308,,,,,,,14,765,868,,,,,,
368,12281.0,15,13,884,,,,,,,12,775,282,,,,,,,14,841,307,,,,,,,14,765,868,,,,,,
369,12309.3,16,14,884,,,,,,,12,774,281,,,,,,,14,840,305,,,,,,,14,765,868,,,,,,
370,12345.2,15,13,884,,,,,,,12,773,280,,,,,,,14,840,305,,,,,,,15,765,868,,,,,,
371,12375.0,15,13,884,,,,,,,12,773,279,,,,,,,14,839,303,,,,,,,15,765,868,,,,,,
372,12416.1,15,14,885,,,,,,,12,772,278,,,,,,,14,839,302,,,,,,,15,765,868,,,,,,
373,12443.0,15,12,884,,,,,,,12,771,278,,,,,,,14,838,301,,,,,,,15,765,868,,,,,,
374,12477.8,15,12,884,,,,,,,12,770,276,,,,,,,14,836,300,,,,,,,14,765,868,,,,,,
375,12507.2,15,13,884,,,,,,,12,769,276,,,,,,,14,835,299,,,,,,,14,765,868,,,,,,
376,12543.5,16,13,885,,,,,,,12,768,274,,,,,,,14,834,297,,,,,,,15,766,868,,,,,,
377,12574.7,16,12,884,,,,,,,12,767,273,,,,,,,14,834,296,,,,,,,14,765,868,,,,,,
378,12606.9,15,13,884,,,,,,,12,766,272,,,,,,,14,833,295,,,,,,,14,765,868,,,,,,
379,12643.2,15,13,884,,,,,,,12,766,271,,,,,,,14,832,293,,,,,,,14,765,868,,,,,,
380,12674.9,15,13,884,,,,,,,12,765,270,,,,,,,13,830,292,,,,,,,15,765,868,,,,,,
381,12707.0,15,14,885,,,,,,,12,764,269,,,,,,,14,829,290,,,,,,,14,765,868,,,,,,
382,12742.7,15,12,884,,,,,,,12,763,268,,,,,,,14,828,289,,,,,,,14,765,868,,,,,,
383,12774.8,15,13,884,,,,,,,12,762,267,,,,,,,14,828,289,,,,,,,14,765,868,,,,,,
384,12807.0,15,14,885,,,,,,,12,761,266,,,,,,,14,827,288,,,,,,,14,765,868,,,,,,
385,12842.9,15,13,884,,,,,,,12,760,265,,,,,,,14,826,285,,,,,,,15,765,868,,,,,,
386,12878.5,15,13,884,,,,,,,12,759,264,,,,,,,14,825,285,,,,,,,14,765,868,,,,,,
387,12909.1,15,14,885,,,,,,,12,758,262,,,,,,,14,823,283,,,,,,,14,765,868,,,,,,
388,12953.2,15,13,884,,,,,,,12,757,261,,,,,,,14,823,282,,,,,,,14,765,868,,,,,,
389,12977.2,15,14,885,,,,,,,12,756,260,,,,,,,14,822,281,,,,,,,14,765,868,,,,,,
390,13007.1,16,13,885,,,,,,,12,755,259,,,,,,,14,821,279,,,,,,,14,765,868,,,,,,
391,13042.9,15,13,884,,,,,,,12,754,258,,,,,,,14,821,278,,,,,,,14,765,868,,,,,,
392,13074.9,15,13,884,,,,,,,12,754,257,,,,,,,14,820,278,,,,,,,14,765,868,,,,,,
393,13107.7,15,12,884,,,,,,,12,753,256,,,,,,,13,818,276,,,,,,,14,765,868,,,,,,
394,13142.6,15,13,884,,,,,,,12,752,256,,,,,,,14,817,274,,,,,,,14,765,868,,,,,,
395,13174.6,15,13,884,,,,,,,12,751,254,,,,,,,14,817,274,,,,,,,14,765,868,,,,,,
396,13207.2,15,14,885,,,,,,,12,750,253,,,,,,,14,816,273,,,,,,,15,765,868,,,,,,
397,13242.8,16,13,885,,,,,,,12,749,252,,,,,,,14,815,271,,,,,,,14,765,868,,,,,,
398,13276.8,15,13,884,,,,,,,12,748,251,,,,,,,14,814,269,,,,,,,14,765,868,,,,,,
399,13308.1,15,13,884,,,,,,,12,747,250,,,,,,,14,812,268,,,,,,,15,765,868,,,,,,
400,13342.6,15,13,884,,,,,,,12,746,249,,,,,,,14,811,267,,,,,,,15,766,868,,,,,,
401,13374.6,15,13,884,,,,,,,12,745,248,,,,,,,14,811,267,,,,,,,15,766,868,,,,,,
402,13407.2,15,13,884,,,,,,,12,745,248,,,,,,,14,810,266,,,,,,,15,766,868,,,,,,
403,13442.9,15,14,885,,,,,,,12,743,247,,,,,,,14,809,263,,,,,,,14,765,868,,,,,,
404,13475.2,15,14,885,,,,,,,12,742,245,,,,,,,14,808,263,,,,,,,14,765,868,,,,,,
405,13507.3,15,13,884,,,,,,,12,742,244,,,,,,,14,807,261,,,,,,,14,765,868,,,,,,
406,13543.0,15,14,885,,,,,,,12,741,243,,,,,,,14,805,259,,,,,,,14,765,868,,,,,,
407,13575.5,15,14,885,,,,,,,12,739,242,,,,,,,14,804,258,,,,,,,15,765,868,,,,,,
408,13607.8,15,14,885,,,,,,,12,738,241,,,,,,,14,804,257,,,,,,,14,765,868,,,,,,
409,13642.8,15,13,884,,,,,,,12,737,239,,,,,,,14,803,256,,,,,,,15,766,868,,,,,,
410,13674.6,15,13,884,,,,,,,12,736,238,,,,,,,14,801,255,,,,,,,14,765,868,,,,,,
411,13707.1,15,13,884,,,,,,,12,735,237,,,,,,,14,800,253,,,,,,,14,765,868,,,,,,
412,13742.8,15,14,885,,,,,,,12,734,236,,,,,,,14,799,251,,,,,,,14,765,868,,,,,,
413,13777.8,15,13,884,,,,,,,12,733,235,,,,,,,14,798,250,,,,,,,14,765,868,,,,,,
414,13807.2,15,13,884,,,,,,,12,732,234,,,,,,,14,797,249,,,,,,,15,765,868,,,,,,
415,13843.1,15,13,884,,,,,,,12,732,233,,,,,,,14,797,248,,,,,,,14,765,868,,,,,,
416,13875.1,15,13,884,,,,,,,12,731,232,,,,,,,14,796,248,,,,,,,15,765,868,,,,,,
417,13907.1,15,14,885,,,,,,,12,730,232,,,,,,,14,794,246,,,,,,,14,765,868,,,,,,
418,13942.8,15,13,884,,,,,,,12,729,231,,,,,,,14,793,245,,,,,,,14,765,868,,,,,,
419,13975.4,15,13,884,,,,,,,12,728,230,,,,,,,14,793,245,,,,,,,14,766,868,,,,,,
420,14007.1,15,13,884,,,,,,,12,727,229,,,,,,,14,792,243,,,,,,,14,765,868,,,,,,
421,14043.0,15,13,884,,,,,,,12,727,228,,,,,,,14,791,242,,,,,,,14,765,868,,,,,,
422,14075.2,15,14,885,,,,,,,12,726,227,,,,,,,14,791,241,,,,,,,14,765,868,,,,,,
423,14112.3,15,14,885,,,,,,,12,725,227,,,,,,,14,790,241,,,,,,,15,765,868,,,,,,
424,14142.8,15,14,885,,,,,,,12,724,226,,,,,,,14,789,240,,,,,,,15,765,868,,,,,,
425,14175.0,15,13,884,,,,,,,12,724,225,,,,,,,13,788,238,,,,,,,15,765,868,,,,,,
426,14207.4,15,14,885,,,,,,,12,723,225,,,,,,,14,787,238,,,,,,,15,765,868,,,,,,
427,14242.9,15,14,885,,,,,,,12,722,224,,,,,,,14,787,237,,,,,,,15,765,868,,,,,,
428,14274.7,16,13,885,,,,,,,12,722,224,,,,,,,14,786,236,,,,,,,14,765,868,,,,,,
429,14307.2,15,14,885,,,,,,,12,721,223,,,,,,,14,786,236,,,,,,,14,765,868,,,,,,
430,14342.9,15,13,884,,,,,,,12,720,222,,,,,,,14,785,234,,,,,,,14,766,868,,,,,,
431,14375.0,15,14,885,,,,,,,12,719,221,,,,,,,14,784,234,,,,,,,15,765,868,,,,,,
432,14407.3,15,13,884,,,,,,,12,719,220,,,,,,,14,783,233,,,,,,,14,765,868,,,,,,
433,14442.8,15,14,885,,,,,,,12,718,219,,,,,,,14,782,231,,,,,,,14,765,868,,,,,,
434,14476.1,15,14,885,,,,,,,12,717,218,,,,,,,14,781,230,,,,,,,14,765,868,,,,,,
435,14507.4,16,13,885,,,,,,,12,716,218,,,,,,,14,780,229,,,,,,,14,765,868,,,,,,
436,14543.1,15,13,884,,,,,,,12,713,219,,,,,,,14,780,228,,,,,,,14,765,868,,,,,,
437,14575.1,15,14,885,,,,,,,12,707,222,,,,,,,14,779,227,,,,,,,14,765,868,,,,,,
438,14607.4,15,13,884,,,,,,,12,698,228,,,,,,,14,777,227,,,,,,,14,765,868,,,,,,
439,14642.7,15,14,885,,,,,,,12,687,236,,,,,,,14,776,224,,,,,,,15,765,868,,,,,,
440,14675.1,15,13,884,,,,,,,12,672,247,,,,,,,14,775,223,,,,,,,14,765,868,,,,,,
441,14707.2,15,14,885,,,,,,,12,656,260,,,,,,,14,774,222,,,,,,,14,765,868,,,,,,
442,14747.3,15,14,885,,,,,,,12,636,276,,,,,,,14,774,222,,,,,,,14,765,868,,,,,,
443,14776.0,15,14,885,,,,,,,12,614,295,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
444,14807.5,15,13,884,,,,,,,12,589,315,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
445,14842.8,15,14,885,,,,,,,11,563,338,,,,,,,14,773,221,,,,,,,15,766,868,,,,,,
446,14875.1,15,13,884,,,,,,,12,534,364,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
447,14907.3,16,13,885,,,,,,,11,503,391,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
448,14943.0,15,13,884,,,,,,,11,469,420,,,,,,,14,773,221,,,,,,,15,765,868,,,,,,
449,14976.0,15,13,884,,,,,,,11,433,451,,,,,,,14,773,221,,,,,,,15,765,868,,,,,,
450,15007.4,15,14,885,,,,,,,11,395,484,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
451,15042.9,15,14,885,,,,,,,11,353,520,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
452,15075.2,15,13,884,,,,,,,11,310,558,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
453,15107.3,15,13,884,,,,,,,11,263,598,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
454,15149.1,15,14,885,,,,,,,11,213,641,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
455,15175.0,15,13,884,,,,,,,10,160,687,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
456,15207.3,15,13,884,,,,,,,10,103,736,,,,,,,14,773,221,,,,,,,15,766,868,,,,,,
457,15243.0,16,13,885,,,,,,,11,53,764,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
458,15275.0,15,14,885,,,,,,,11,10,771,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
459,15307.0,16,13,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
460,15342.7,15,13,884,,,,,,,,,,,,,,,,14,772,220,,,,,,,14,765,868,,,,,,
461,15375.4,16,13,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
462,15406.9,15,13,884,,,,,,,,,,,,,,,,14,772,220,,,,,,,14,765,869,,,,,,
463,15442.9,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
464,15475.6,15,13,884,,,,,,,,,,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
465,15507.1,15,13,885,,,,,,,,,,,,,,,,14,772,221,,,,,,,15,765,869,,,,,,
466,15542.7,15,13,884,,,,,,,,,,,,,,,,14,772,220,,,,,,,14,765,869,,,,,,
467,15574.9,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
