frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
13,485.4,15,65,881,,,,,,,14,1033,672,,,,,,,15,1074,752,,,,,,,,,,,,,,,,14,814,867,,,,,,
14,517.3,15,65,881,,,,,,,14,1033,671,,,,,,,15,1073,753,,,,,,,,,,,,,,,,14,814,867,,,,,,
15,532.5,15,65,881,,,,,,,14,1033,672,,,,,,,15,1073,751,,,,,,,,,,,,,,,,15,814,867,,,,,,
16,548.2,15,65,881,,,,,,,14,1033,671,,,,,,,15,1073,751,,,,,,,,,,,,,,,,15,814,867,,,,,,
17,578.2,15,65,881,,,,,,,14,1033,672,,,,,,,15,1073,752,,,,,,,,,,,,,,,,14,814,867,,,,,,
18,610.1,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,753,,,,,,,,,,,,,,,,15,814,868,,,,,,
19,645.4,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,753,,,,,,,,,,,,,,,,14,814,868,,,,,,
20,677.2,15,66,881,,,,,,,14,1033,673,,,,,,,15,1073,753,,,,,,,,,,,,,,,,15,814,868,,,,,,
21,710.0,15,65,881,,,,,,,14,1034,673,,,,,,,15,1074,753,,,,,,,,,,,,,,,,14,814,868,,,,,,
22,745.3,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,753,,,,,,,,,,,,,,,,14,814,867,,,,,,
23,791.6,15,64,881,,,,,,,14,1033,672,,,,,,,15,1073,753,,,,,,,,,,,,,,,,14,814,867,,,,,,
24,809.8,15,65,881,,,,,,,14,1033,672,,,,,,,15,1073,753,,,,,,,,,,,,,,,,15,814,867,,,,,,
25,846.1,15,65,881,,,,,,,14,1034,672,,,,,,,15,1074,752,,,,,,,,,,,,,,,,14,815,867,,,,,,
26,880.3,15,65,881,,,,,,,14,1033,673,,,,,,,15,1074,753,,,,,,,,,,,,,,,,14,814,867,,,,,,
27,909.5,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,754,,,,,,,,,,,,,,,,14,814,868,,,,,,
28,945.8,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,753,,,,,,,,,,,,,,,,14,814,868,,,,,,
29,977.3,15,66,881,,,,,,,14,1034,673,,,,,,,15,1073,754,,,,,,,,,,,,,,,,14,814,868,,,,,,
30,1009.6,15,65,881,,,,,,,14,1033,673,,,,,,,15,1073,754,,,,,,,,,,,,,,,,14,814,867,,,,,,
31,1049.9,15,64,881,,,,,,,14,1033,674,,,,,,,15,1073,754,,,,,,,,,,,,,,,,15,814,867,,,,,,
32,1078.4,15,65,881,,,,,,,14,1033,674,,,,,,,15,1074,754,,,,,,,,,,,,,,,,15,814,867,,,,,,
33,1109.5,15,65,881,,,,,,,14,1034,674,,,,,,,15,1074,754,,,,,,,,,,,,,,,,15,814,867,,,,,,
34,1145.1,15,65,881,,,,,,,14,1034,673,,,,,,,15,1074,754,,,,,,,,,,,,,,,,15,814,867,,,,,,
35,1177.2,15,65,881,,,,,,,14,1033,674,,,,,,,15,1073,755,,,,,,,,,,,,,,,,15,814,867,,,,,,
36,1209.3,15,65,881,,,,,,,14,1033,674,,,,,,,15,1073,754,,,,,,,,,,,,,,,,14,814,867,,,,,,
37,1247.6,15,66,881,,,,,,,14,1034,673,,,,,,,15,1074,753,,,,,,,,,,,,,,,,14,814,868,,,,,,
38,1281.4,15,65,881,,,,,,,14,1033,672,,,,,,,15,1073,752,,,,,,,,,,,,,,,,15,814,868,,,,,,
39,1309.3,15,65,881,,,,,,,14,1033,671,,,,,,,15,1073,752,,,,,,,,,,,,,,,,14,814,867,,,,,,
40,1346.7,15,65,881,,,,,,,14,1033,669,,,,,,,15,1073,749,,,,,,,,,,,,,,,,15,814,867,,,,,,
41,1377.1,15,65,881,,,,,,,14,1032,667,,,,,,,15,1073,746,,,,,,,,,,,,,,,,15,814,867,,,,,,
42,1409.2,15,65,881,,,,,,,14,1032,665,,,,,,,15,1072,745,,,,,,,,,,,,,,,,15,814,867,,,,,,
43,1448.1,15,65,881,,,,,,,14,1031,664,,,,,,,15,1072,743,,,,,,,,,,,,,,,,15,814,867,,,,,,
44,1478.1,15,65,881,,,,,,,14,1031,661,,,,,,,15,1071,741,,,,,,,,,,,,,,,,15,814,867,,,,,,
45,1509.2,15,66,881,,,,,,,14,1031,660,,,,,,,15,1072,739,,,,,,,,,,,,,,,,15,814,867,,,,,,
46,1545.1,15,65,881,,,,,,,14,1030,658,,,,,,,15,1071,738,,,,,,,,,,,,,,,,14,814,868,,,,,,
47,1577.1,15,65,881,,,,,,,14,1029,656,,,,,,,15,1071,735,,,,,,,,,,,,,,,,14,814,867,,,,,,
48,1613.6,15,65,881,,,,,,,14,1029,654,,,,,,,15,1070,733,,,,,,,,,,,,,,,,15,814,867,,,,,,
49,1645.0,15,66,881,,,,,,,14,1028,652,,,,,,,15,1070,731,,,,,,,,,,,,,,,,15,815,867,,,,,,
50,1677.2,15,65,881,,,,,,,14,1028,650,,,,,,,15,1069,729,,,,,,,,,,,,,,,,15,815,867,,,,,,
51,1709.3,15,65,881,,,,,,,14,1027,648,,,,,,,15,1069,727,,,,,,,,,,,,,,,,15,814,867,,,,,,
52,1745.6,15,65,881,,,,,,,14,1026,645,,,,,,,15,1068,724,,,,,,,,,,,,,,,,15,814,867,,,,,,
53,1777.3,15,65,881,,,,,,,14,1026,643,,,,,,,15,1068,722,,,,,,,,,,,,,,,,14,814,867,,,,,,
54,1809.2,15,66,881,,,,,,,14,1026,641,,,,,,,15,1068,720,,,,,,,,,,,,,,,,15,814,867,,,,,,
55,1845.5,15,65,881,,,,,,,14,1025,641,,,,,,,15,1068,718,,,,,,,,,,,,,,,,14,814,867,,,,,,
56,1883.6,15,65,881,,,,,,,14,1025,639,,,,,,,15,1067,717,,,,,,,,,,,,,,,,14,814,868,,,,,,
57,1915.8,15,65,881,,,,,,,14,1025,639,,,,,,,15,1068,717,,,,,,,,,,,,,,,,14,814,868,,,,,,
58,1945.4,15,65,881,,,,,,,14,1026,639,,,,,,,15,1067,717,,,,,,,,,,,,,,,,14,814,867,,,,,,
59,1977.3,15,65,881,,,,,,,14,1025,639,,,,,,,15,1068,717,,,,,,,,,,,,,,,,15,814,867,,,,,,
60,2009.6,15,65,881,,,,,,,14,1025,639,,,,,,,15,1067,717,,,,,,,,,,,,,,,,14,814,867,,,,,,
61,2047.7,15,65,881,,,,,,,14,1025,639,,,,,,,15,1067,717,,,,,,,,,,,,,,,,15,814,867,,,,,,
62,2077.2,15,65,881,,,,,,,14,1025,639,,,,,,,15,1068,717,,,,,,,,,,,,,,,,15,815,867,,,,,,
63,2109.2,15,65,881,,,,,,,14,1025,639,,,,,,,15,1067,718,,,,,,,,,,,,,,,,14,814,867,,,,,,
64,2145.0,15,65,881,,,,,,,14,1024,639,,,,,,,15,1067,717,,,,,,,,,,,,,,,,14,814,868,,,,,,
65,2177.2,15,65,881,,,,,,,14,1025,639,,,,,,,15,1067,716,,,,,,,,,,,,,,,,14,814,868,,,,,,
66,2209.4,15,65,881,,,,,,,14,1025,638,,,,,,,15,1068,716,,,,,,,,,,,,,,,,14,814,868,,,,,,
67,2245.3,15,65,881,,,,,,,14,1025,638,,,,,,,15,1067,716,,,,,,,,,,,,,,,,15,814,867,,,,,,
68,2277.5,15,65,881,,,,,,,14,1025,638,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,867,,,,,,
69,2309.9,15,65,881,,,,,,,14,1024,637,,,,,,,15,1067,716,,,,,,,,,,,,,,,,15,814,867,,,,,,
70,2345.2,15,65,881,,,,,,,14,1025,637,,,,,,,15,1067,716,,,,,,,,,,,,,,,,15,814,867,,,,,,
71,2377.4,15,65,881,,,,,,,14,1025,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,867,,,,,,
72,2409.5,15,65,881,,,,,,,14,1024,637,,,,,,,15,1066,715,,,,,,,,,,,,,,,,14,814,868,,,,,,
73,2445.2,15,65,881,,,,,,,14,1024,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,867,,,,,,
74,2477.7,15,66,881,,,,,,,14,1025,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,868,,,,,,
75,2509.3,15,65,881,,,,,,,14,1025,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,15,814,868,,,,,,
76,2545.1,15,65,881,,,,,,,14,1025,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,867,,,,,,
77,2577.5,15,65,881,,,,,,,14,1024,637,,,,,,,15,1067,715,,,,,,,,,,,,,,,,14,814,867,,,,,,
78,2619.5,15,65,881,,,,,,,14,1025,636,,,,,,,15,1067,715,,,,,,,,,,,,,,,,15,815,867,,,,,,
79,2645.4,15,66,881,,,,,,,14,1024,636,,,,,,,15,1067,714,,,,,,,,,,,,,,,,15,815,867,,,,,,
80,2677.2,15,65,881,,,,,,,14,1024,635,,,,,,,15,1067,712,,,,,,,,,,,,,,,,15,814,867,,,,,,
81,2709.5,15,65,881,,,,,,,14,1023,633,,,,,,,15,1066,710,,,,,,,,,,,,,,,,15,814,867,,,,,,
82,2747.6,15,65,882,,,,,,,14,1022,629,,,,,,,15,1065,707,,,,,,,,,,,,,,,,15,814,868,,,,,,
83,2777.1,15,65,881,,,,,,,14,1021,626,,,,,,,15,1065,703,,,,,,,,,,,,,,,,14,814,868,,,,,,
84,2810.8,15,65,881,,,,,,,14,1020,622,,,,,,,15,1064,699,,,,,,,,,,,,,,,,14,814,867,,,,,,
85,2845.2,15,65,881,,,,,,,14,1019,618,,,,,,,15,1062,695,,,,,,,,,,,,,,,,14,813,868,,,,,,
86,2877.2,15,66,881,,,,,,,14,1018,614,,,,,,,15,1062,690,,,,,,,,,,,,,,,,15,814,867,,,,,,
87,2909.4,15,66,881,,,,,,,14,1017,610,,,,,,,15,1062,686,,,,,,,,,,,,,,,,15,814,867,,,,,,
88,2945.3,15,65,881,,,,,,,14,1016,606,,,,,,,15,1060,682,,,,,,,,,,,,,,,,15,814,867,,,,,,
89,2977.3,15,65,881,,,,,,,14,1014,603,,,,,,,15,1059,678,,,,,,,,,,,,,,,,14,814,867,,,,,,
90,3015.1,15,65,882,,,,,,,14,1014,600,,,,,,,15,1059,675,,,,,,,,,,,,,,,,14,814,867,,,,,,
91,3045.3,15,65,882,,,,,,,14,1013,597,,,,,,,15,1058,672,,,,,,,,,,,,,,,,15,815,867,,,,,,
92,3077.1,15,65,882,,,,,,,14,1012,594,,,,,,,15,1057,668,,,,,,,,,,,,,,,,14,814,867,,,,,,
93,3109.6,15,65,882,,,,,,,14,1010,591,,,,,,,15,1056,665,,,,,,,,,,,,,,,,14,814,867,,,,,,
94,3145.5,15,65,881,,,,,,,14,1010,588,,,,,,,15,1056,662,,,,,,,,,,,,,,,,15,814,867,,,,,,
95,3177.5,15,66,881,,,,,,,14,1009,585,,,,,,,15,1055,659,,,,,,,,,,,,,,,,15,814,867,,,,,,
96,3216.1,15,65,881,,,,,,,14,1008,583,,,,,,,15,1054,656,,,,,,,,,,,,,,,,15,814,867,,,,,,
97,3248.4,15,65,881,,,,,,,14,1007,580,,,,,,,15,1053,654,,,,,,,,,,,,,,,,15,813,867,,,,,,
98,3277.4,15,65,882,,,,,,,14,1006,577,,,,,,,15,1053,650,,,,,,,,,,,,,,,,14,814,867,,,,,,
99,3309.5,15,65,881,,,,,,,14,1005,574,,,,,,,15,1052,647,,,,,,,,,,,,,,,,14,814,867,,,,,,
100,3345.0,15,65,882,,,,,,,14,1004,571,,,,,,,15,1051,644,,,,,,,,,,,,,,,,14,814,868,,,,,,
101,3377.3,15,65,882,,,,,,,14,1003,568,,,,,,,15,1050,640,,,,,,,,,,,,,,,,14,813,868,,,,,,
102,3409.2,15,65,881,,,,,,,14,1002,565,,,,,,,15,1049,637,,,,,,,,,,,,,,,,14,814,867,,,,,,
103,3445.1,15,65,881,,,,,,,14,1001,561,,,,,,,15,1048,634,,,,,,,,,,,,,,,,14,814,867,,,,,,
104,3477.4,15,65,881,,,,,,,14,1000,558,,,,,,,15,1047,630,,,,,,,,,,,,,,,,14,814,867,,,,,,
105,3509.3,15,65,881,,,,,,,14,998,554,,,,,,,15,1045,626,,,,,,,,,,,,,,,,15,814,867,,,,,,
106,3545.2,15,65,881,,,,,,,14,996,550,,,,,,,15,1044,621,,,,,,,,,,,,,,,,14,814,867,,,,,,
107,3577.3,15,66,881,,,,,,,14,995,545,,,,,,,15,1043,617,,,,,,,,,,,,,,,,15,815,867,,,,,,
108,3609.3,15,65,881,,,,,,,14,993,541,,,,,,,15,1042,612,,,,,,,,,,,,,,,,15,815,867,,,,,,
109,3645.3,15,65,881,,,,,,,14,991,538,,,,,,,15,1040,607,,,,,,,,,,,,,,,,15,813,867,,,,,,
110,3683.6,15,65,881,,,,,,,14,990,533,,,,,,,15,1038,604,,,,,,,,,,,,,,,,14,814,868,,,,,,
111,3709.4,15,65,882,,,,,,,14,988,529,,,,,,,15,1038,598,,,,,,,,,,,,,,,,14,814,867,,,,,,
112,3745.0,15,65,882,,,,,,,14,987,525,,,,,,,15,1036,595,,,,,,,,,,,,,,,,14,814,867,,,,,,
113,3777.1,15,65,881,,,,,,,14,985,521,,,,,,,15,1035,590,,,,,,,,,,,,,,,,15,813,867,,,,,,
114,3809.4,15,65,881,,,,,,,14,983,518,,,,,,,15,1033,587,,,,,,,,,,,,,,,,15,814,867,,,,,,
115,3845.0,15,65,881,,,,,,,14,983,515,,,,,,,14,1033,583,,,,,,,,,,,,,,,,15,814,867,,,,,,
116,3877.3,15,65,881,,,,,,,14,982,512,,,,,,,14,1032,580,,,,,,,,,,,,,,,,15,814,867,,,,,,
117,3909.4,15,65,881,,,,,,,14,980,510,,,,,,,14,1031,578,,,,,,,,,,,,,,,,15,814,867,,,,,,
118,3945.6,15,65,881,,,,,,,14,979,508,,,,,,,15,1030,576,,,,,,,,,,,,,,,,14,813,868,,,,,,
119,3977.6,15,65,882,,,,,,,14,978,505,,,,,,,15,1029,573,,,,,,,,,,,,,,,,14,814,867,,,,,,
120,4009.2,15,65,882,,,,,,,14,978,503,,,,,,,15,1029,570,,,,,,,,,,,,,,,,14,814,867,,,,,,
121,4047.6,15,65,882,,,,,,,14,976,501,,,,,,,15,1027,568,,,,,,,,,,,,,,,,14,814,867,,,,,,
122,4077.4,15,65,881,,,,,,,14,975,499,,,,,,,15,1026,566,,,,,,,,,,,,,,,,14,813,867,,,,,,
123,4109.4,15,65,881,,,,,,,14,974,496,,,,,,,15,1026,563,,,,,,,,,,,,,,,,14,814,867,,,,,,
124,4147.6,15,65,881,,,,,,,14,974,494,,,,,,,14,1025,560,,,,,,,,,,,,,,,,15,815,867,,,,,,
125,4177.2,15,65,881,,,,,,,14,972,492,,,,,,,15,1024,559,,,,,,,,,,,,,,,,15,814,867,,,,,,
126,4209.4,15,65,882,,,,,,,14,971,489,,,,,,,15,1022,555,,,,,,,,,,,,,,,,15,814,867,,,,,,
127,4245.0,15,65,882,,,,,,,14,970,486,,,,,,,15,1021,552,,,,,,,,,,,,,,,,14,814,868,,,,,,
128,4277.5,15,65,882,,,,,,,14,968,483,,,,,,,15,1020,549,,,,,,,,,,,,,,,,14,814,868,,,,,,
129,4309.6,15,65,882,,,,,,,14,967,480,,,,,,,14,1019,545,,,,,,,,,,,,,,,,14,814,868,,,,,,
130,4345.2,15,65,881,,,,,,,14,965,477,,,,,,,15,1017,542,,,,,,,,,,,,,,,,15,814,867,,,,,,
131,4377.6,15,65,882,,,,,,,14,964,474,,,,,,,15,1016,538,,,,,,,,,,,,,,,,14,814,867,,,,,,
132,4409.4,15,65,881,,,,,,,14,962,470,,,,,,,14,1015,534,,,,,,,,,,,,,,,,14,814,868,,,,,,
133,4445.4,15,65,881,,,,,,,14,961,467,,,,,,,14,1014,531,,,,,,,,,,,,,,,,15,814,867,,,,,,
134,4477.1,15,65,881,,,,,,,14,959,464,,,,,,,14,1012,528,,,,,,,,,,,,,,,,14,814,867,,,,,,
135,4509.3,15,65,881,,,,,,,14,958,461,,,,,,,15,1011,525,,,,,,,,,,,,,,,,14,813,868,,,,,,
136,4545.3,15,65,881,,,,,,,14,956,458,,,,,,,14,1010,521,,,,,,,,,,,,,,,,15,814,868,,,,,,
137,4577.2,15,65,882,,,,,,,14,955,456,,,,,,,14,1008,519,,,,,,,,,,,,,,,,14,814,867,,,,,,
138,4609.3,15,65,882,,,,,,,14,953,453,,,,,,,14,1007,516,,,,,,,,,,,,,,,,14,813,868,,,,,,
139,4645.2,15,65,881,,,,,,,14,952,451,,,,,,,14,1006,514,,,,,,,,,,,,,,,,14,814,868,,,,,,
140,4677.7,15,65,881,,,,,,,14,951,448,,,,,,,14,1005,511,,,,,,,,,,,,,,,,14,814,867,,,,,,
141,4709.2,15,65,881,,,,,,,13,950,445,,,,,,,14,1004,508,,,,,,,,,,,,,,,,15,814,867,,,,,,
142,4746.6,15,65,881,,,,,,,14,948,443,,,,,,,14,1003,505,,,,,,,,,,,,,,,,15,814,867,,,,,,
143,4777.9,15,65,881,,,,,,,14,947,441,,,,,,,14,1002,502,,,,,,,,,,,,,,,,15,814,867,,,,,,
144,4809.4,15,65,881,,,,,,,14,946,438,,,,,,,14,1000,500,,,,,,,,,,,,,,,,14,814,868,,,,,,
145,4845.4,15,65,882,,,,,,,13,945,436,,,,,,,14,999,498,,,,,,,,,,,,,,,,15,814,868,,,,,,
146,4877.5,15,64,881,,,,,,,14,944,434,,,,,,,14,998,495,,,,,,,,,,,,,,,,14,813,868,,,,,,
147,4909.4,15,64,881,,,,,,,14,942,432,,,,,,,14,997,493,,,,,,,,,,,,,,,,14,813,867,,,,,,
148,4945.1,15,65,881,,,,,,,14,941,429,,,,,,,14,996,490,,,,,,,,,,,,,,,,14,814,867,,,,,,
149,4980.7,15,65,881,,,,,,,14,940,427,,,,,,,14,995,487,,,,,,,,,,,,,,,,14,814,867,,,,,,
150,5009.7,15,65,881,,,,,,,14,938,424,,,,,,,14,993,484,,,,,,,,,,,,,,,,15,814,867,,,,,,
151,5047.6,15,65,881,,,,,,,14,936,420,,,,,,,14,991,481,,,,,,,,,,,,,,,,14,814,867,,,,,,
152,5077.6,15,65,881,,,,,,,14,934,417,,,,,,,14,990,476,,,,,,,,,,,,,,,,15,814,867,,,,,,
153,5119.7,15,65,881,,,,,,,14,932,413,,,,,,,14,988,472,,,,,,,,,,,,,,,,14,814,867,,,,,,
154,5146.1,15,65,882,,,,,,,14,930,409,,,,,,,14,986,468,,,,,,,,,,,,,,,,15,813,868,,,,,,
155,5177.4,15,64,881,,,,,,,14,928,406,,,,,,,14,984,464,,,,,,,,,,,,,,,,14,813,867,,,,,,
156,5209.5,15,65,882,,,,,,,13,926,403,,,,,,,14,982,461,,,,,,,,,,,,,,,,14,814,867,,,,,,
157,5245.4,16,64,881,,,,,,,14,925,400,,,,,,,15,981,458,,,,,,,,,,,,,,,,14,814,868,,,,,,
158,5277.6,15,64,881,,,,,,,13,923,397,,,,,,,14,979,455,,,,,,,,,,,,,,,,15,814,867,,,,,,
159,5309.7,15,65,881,,,,,,,13,921,393,,,,,,,14,977,450,,,,,,,,,,,,,,,,15,814,867,,,,,,
160,5345.0,15,65,881,,,,,,,14,919,390,,,,,,,14,976,447,,,,,,,,,,,,,,,,15,814,867,,,,,,
161,5377.4,15,65,880,,,,,,,13,917,387,,,,,,,14,974,444,,,,,,,,,,,,,,,,15,814,867,,,,,,
162,5409.5,15,65,881,,,,,,,14,915,384,,,,,,,14,972,441,,,,,,,,,,,,,,,,14,813,867,,,,,,
163,5445.3,15,65,882,,,,,,,14,914,382,,,,,,,14,971,437,,,,,,,,,,,,,,,,15,814,867,,,,,,
164,5483.6,15,65,881,,,,,,,13,912,379,,,,,,,14,969,434,,,,,,,,,,,,,,,,14,813,868,,,,,,
165,5512.0,16,64,881,,,,,,,14,911,376,,,,,,,14,967,432,,,,,,,,,,,,,,,,15,814,867,,,,,,
166,5545.3,15,65,881,,,,,,,13,909,373,,,,,,,14,966,429,,,,,,,,,,,,,,,,14,814,868,,,,,,
167,5577.2,15,64,881,,,,,,,13,907,371,,,,,,,14,965,427,,,,,,,,,,,,,,,,15,814,867,,,,,,
168,5609.4,15,65,881,,,,,,,13,906,369,,,,,,,14,964,424,,,,,,,,,,,,,,,,14,814,867,,,,,,
169,5645.3,15,65,881,,,,,,,13,905,366,,,,,,,14,962,421,,,,,,,,,,,,,,,,14,814,867,,,,,,
170,5677.1,15,65,881,,,,,,,13,903,364,,,,,,,14,961,418,,,,,,,,,,,,,,,,15,814,867,,,,,,
171,5709.4,15,65,882,,,,,,,13,901,361,,,,,,,14,959,416,,,,,,,,,,,,,,,,15,814,867,,,,,,
172,5745.2,15,65,881,,,,,,,13,899,359,,,,,,,14,958,413,,,,,,,,,,,,,,,,14,814,868,,,,,,
173,5777.3,15,65,881,,,,,,,13,897,355,,,,,,,14,955,409,,,,,,,,,,,,,,,,14,814,868,,,,,,
174,5813.4,15,65,881,,,,,,,13,895,353,,,,,,,14,953,406,,,,,,,,,,,,,,,,14,814,868,,,,,,
175,5845.1,15,64,881,,,,,,,13,893,349,,,,,,,14,952,401,,,,,,,,,,,,,,,,14,813,868,,,,,,
176,5877.4,15,65,882,,,,,,,13,891,346,,,,,,,14,949,399,,,,,,,,,,,,,,,,15,814,867,,,,,,
177,5909.8,15,65,881,,,,,,,13,888,342,,,,,,,14,947,395,,,,,,,,,,,,,,,,15,814,867,,,,,,
178,5945.0,15,65,881,,,,,,,13,886,339,,,,,,,14,946,391,,,,,,,,,,,,,,,,15,813,867,,,,,,
179,5977.3,15,65,881,,,,,,,13,884,336,,,,,,,14,943,388,,,,,,,,,,,,,,,,15,813,867,,,,,,
180,6011.8,15,65,881,,,,,,,13,882,333,,,,,,,14,941,384,,,,,,,,,,,,,,,,15,814,867,,,,,,
181,6045.2,15,65,882,,,,,,,13,880,330,,,,,,,14,940,382,,,,,,,,,,,,,,,,14,814,867,,,,,,
182,6077.7,15,65,882,,,,,,,13,878,328,,,,,,,14,937,379,,,,,,,,,,,,,,,,15,814,868,,,,,,
183,6110.9,15,64,881,,,,,,,13,877,326,,,,,,,14,936,377,,,,,,,,,,,,,,,,14,813,868,,,,,,
184,6147.9,15,65,881,,,,,,,13,875,324,,,,,,,14,935,375,,,,,,,,,,,,,,,,14,814,867,,,,,,
185,6177.5,15,65,881,,,,,,,13,874,322,,,,,,,14,934,373,,,,,,,,,,,,,,,,15,813,867,,,,,,
186,6209.5,15,65,881,,,,,,,13,873,320,,,,,,,15,933,371,,,,,,,,,,,,,,,,14,813,868,,,,,,
187,6245.5,15,65,881,,,,,,,13,872,318,,,,,,,14,931,369,,,,,,,,,,,,,,,,15,814,867,,,,,,
188,6277.9,15,65,881,,,,,,,13,870,316,,,,,,,14,930,366,,,,,,,,,,,,,,,,14,813,867,,,,,,
189,6310.1,15,65,881,,,,,,,13,868,313,,,,,,,14,928,362,,,,,,,,,,,,,,,,15,814,867,,,,,,
190,6345.3,15,65,881,,,,,,,13,866,310,,,,,,,14,926,361,,,,,,,,,,,,,,,,14,814,868,,,,,,
191,6377.3,15,65,882,,,,,,,13,864,308,,,,,,,14,923,357,,,,,,,6,1095,203,,,,,,,14,813,868,,,,,,
192,6409.3,15,64,881,,,,,,,13,861,304,,,,,,,15,922,353,,,,,,,,,,,,,,,,14,813,868,,,,,,
193,6445.1,15,65,881,,,,,,,13,859,302,,,,,,,14,919,351,,,,,,,,,,,,,,,,14,813,868,,,,,,
194,6477.2,15,65,881,,,,,,,13,857,299,,,,,,,14,918,347,,,,,,,,,,,,,,,,14,814,867,,,,,,
195,6509.7,15,65,881,,,,,,,13,855,296,,,,,,,14,916,344,,,,,,,,,,,,,,,,14,813,867,,,,,,
196,6545.6,15,65,881,,,,,,,13,852,293,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,813,867,,,,,,
197,6579.6,15,65,881,,,,,,,13,850,290,,,,,,,14,911,337,,,,,,,,,,,,,,,,15,813,867,,,,,,
198,6611.6,15,65,882,,,,,,,13,849,288,,,,,,,14,910,335,,,,,,,,,,,,,,,,14,814,868,,,,,,
199,6645.2,15,65,881,,,,,,,13,847,286,,,,,,,14,907,332,,,,,,,,,,,,,,,,15,814,868,,,,,,
200,6677.1,15,64,881,,,,,,,13,844,283,,,,,,,14,905,329,,,,,,,,,,,,,,,,14,813,868,,,,,,
201,6709.5,15,65,881,,,,,,,13,842,281,,,,,,,14,904,327,,,,,,,,,,,,,,,,14,814,868,,,,,,
202,6745.6,15,65,881,,,,,,,13,841,278,,,,,,,14,902,324,,,,,,,,,,,,,,,,15,813,869,,,,,,
