frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
76,2538.8,15,65,880,,,,,,,12,774,343,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
77,2571.1,15,65,880,,,,,,,12,758,352,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
78,2603.6,15,65,880,,,,,,,12,742,363,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
79,2638.9,15,65,880,,,,,,,12,724,374,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
80,2671.2,15,65,880,,,,,,,12,706,386,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
81,2703.4,15,65,880,,,,,,,12,686,399,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,813,866,,,,,,
82,2738.8,15,65,880,,,,,,,12,666,412,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,813,866,,,,,,
83,2771.3,15,65,880,,,,,,,12,644,425,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
84,2803.9,15,65,880,,,,,,,12,622,439,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
85,2839.3,15,65,880,,,,,,,12,598,454,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
86,2871.3,15,66,881,,,,,,,12,573,470,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
87,2903.3,15,65,880,,,,,,,12,547,486,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
88,2939.0,15,65,880,,,,,,,12,520,504,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
89,2971.2,15,65,880,,,,,,,12,492,522,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
90,3003.1,15,65,880,,,,,,,12,462,541,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
91,3039.4,15,65,880,,,,,,,12,431,560,,,,,,,13,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
92,3071.8,15,65,881,,,,,,,12,399,580,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
93,3104.7,15,65,880,,,,,,,12,367,601,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
94,3138.9,15,65,880,,,,,,,12,333,622,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,865,,,,,,
95,3171.0,15,65,880,,,,,,,12,298,644,,,,,,,14,913,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
96,3203.3,15,66,881,,,,,,,12,262,667,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,866,,,,,,
97,3238.8,15,65,880,,,,,,,12,225,692,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,866,,,,,,
98,3271.2,15,65,881,,,,,,,12,186,716,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
99,3303.3,15,65,881,,,,,,,12,146,741,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
100,3339.3,15,65,880,,,,,,,12,105,768,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
101,3371.1,15,65,881,,,,,,,13,67,785,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
102,3404.5,15,65,881,,,,,,,12,40,789,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
103,3438.8,15,65,880,,,,,,,13,12,805,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
104,3482.4,15,65,881,,,,,,,10,1,808,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,866,,,,,,
105,3506.0,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
106,3539.3,15,65,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
107,3571.8,15,65,881,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,866,,,,,,
108,3603.1,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
109,3639.2,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
110,3671.0,15,65,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
111,3703.5,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
112,3750.1,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,865,,,,,,
113,3771.3,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
114,3805.8,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
115,3839.1,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
116,3881.8,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,865,,,,,,
117,3903.5,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
118,3939.6,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
119,3971.2,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,866,,,,,,
120,4003.3,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
121,4039.1,15,65,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
122,4071.2,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
123,4103.7,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
124,4138.8,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,5,903,71,,,,,,,14,812,865,,,,,,
125,4172.4,15,65,880,,,,,,,,,,,,,,,,14,912,337,,,,,,,,,,,,,,,,14,812,865,,,,,,
126,4203.3,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
127,4239.1,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
128,4271.1,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
129,4303.8,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
130,4339.1,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,865,,,,,,
131,4371.1,15,65,880,,,,,,,,,,,,,,,,14,912,337,,,,,,,,,,,,,,,,14,812,865,,,,,,
132,4403.3,15,66,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,865,,,,,,
133,4439.0,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
134,4473.7,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
135,4506.3,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
136,4539.0,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
137,4571.7,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
138,4603.5,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
139,4638.7,15,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
140,4671.5,14,66,881,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
141,4703.6,14,65,880,,,,,,,,,,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,865,,,,,,
142,4739.1,14,67,880,,,,,,,,,,,,,,,,14,912,337,,,,,,,,,,,,,,,,14,813,865,,,,,,
143,4772.0,,,,,,,,,,,,,,,,,,,14,912,337,,,,,,,,,,,,,,,,14,813,865,,,,,,
144,4803.3,,,,,,,,,,16,11,913,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,813,865,,,,,,
145,4839.0,,,,,,,,,,16,79,910,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,865,,,,,,
146,4880.3,,,,,,,,,,17,148,908,,,,,,,14,912,337,,,,,,,,,,,,,,,,14,812,865,,,,,,
