frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
46,1551.9,11,471,837,36.77504031954894,65.35182324302009,-0.3194720214850541,0.0,7.11518978808584,0.0,27,446,975,34.82307427286376,76.12667582072234,1.5987902764194502,-6.069968408216085,-74.33709420024718,135.18860597363226
47,1574.4,11,471,837,36.77504031954894,65.35182324302009,0.0,0.0,0.0,0.0,27,451,973,35.21346748220079,75.97051853698753,0.36874108406284156,-1.8479515804695237,-70.23639696435222,37.07024233639974
48,1606.3,11,471,837,36.77504031954894,65.35182324302009,0.0,0.0,0.0,0.0,27,446,974,34.82307427286376,76.04859717885493,-0.4361780631035129,-0.408315124216263,24.023169923989247,8.101490559846491
49,1641.7,11,471,837,36.77504031954894,65.35182324302009,0.3705439380709277,0.0,8.252648954809084,0.0,27,444,975,34.66691698912894,76.12667582072234,0.9373888028729387,-1.1116318142127832,59.60654913239614,-24.757946864427257
50,1674.1,11,471,837,36.77504031954894,65.35182324302009,0.39097948248278197,0.0,7.84311900667568,0.0,26,447,973,34.90115291473116,75.97051853698753,-2.7399951983259885,0.0,7.874585883332469,0.0
51,1707.1,11,471,837,36.77504031954894,65.35182324302009,0.3872948505327711,0.0,7.684421637554984,0.0,26,447,974,34.90115291473116,76.04859717885493,0.38729485053277274,0.0,-7.684421637555001,0.0
52,1741.5,11,472,837,36.85311896141635,65.35182324302009,0.39137144206058355,0.0,-7.835264105316981,0.0,28,449,972,35.05731019846598,75.89243989512012,-0.38667263652955125,-0.7835260183763391,-86.14084651521155,31.333213314055385
53,1773.9,11,472,837,36.85311896141635,65.35182324302009,0.0023447086540914833,-0.3894179086729791,-15.631391027290709,-7.803966105670909,30,444,973,34.66691698912894,75.97051853698753,19.074443399013877,-9.346029808151568,429.28851225975023,-187.29518653610322
54,1807.9,11,472,837,36.85311896141635,65.35182324302009,-0.02213113431615976,-0.40397112779917355,-15.807953082970265,-8.015300154745493,30,447,974,34.90115291473116,76.04859717885493,-0.40397112779917355,-1.2119133833975206,-8.015300154745493,-24.045900464236478
55,1841.4,11,472,837,36.85311896141635,65.35182324302009,-0.37542686797843516,-0.37542686797843516,-7.516053412981679,-7.516053412981679,32,443,973,34.588838347261536,75.97051853698753,0.25202139640043336,3.0239825224238155,98.92751384113716,44.89318389916086
56,1874.0,11,471,836,36.77504031954894,65.27374460115269,-0.03781399907352965,-0.39969154685797476,14.829019244521053,7.598698609467198,60,496,949,38.727006366234136,74.09663113216975,20.78396043661487,-9.954474672375914,-395.13232769229774,175.13844599216029
57,1905.9,11,471,836,36.77504031954894,65.27374460115269,-0.03274195213897265,-0.40671762925079896,15.59140578046388,7.959249104712323,32,446,971,34.82307427286376,75.81436125325271,0.34123372497285365,-1.220152887752397,23.223562456215436,23.877747314136972
58,1944.0,11,471,836,36.77504031954894,65.27374460115269,-0.003690593637557648,-0.38142509514554757,14.762374550230762,7.399128906800153,40,450,980,35.135388840333384,76.51706903005937,3.047710167526823,0.40356865697089367,-44.43065670417047,-95.97337620818472
59,1979.2,11,472,836,36.85311896141635,65.27374460115269,0.3615066897977031,0.40088226327015564,-7.237371167121193,7.621335803615123,60,496,948,38.727006366234136,74.01855249030234,0.0,0.4402578367426082,0.0,22.48004277435144
60,2008.1,11,472,836,36.85311896141635,65.27374460115269,0.3759140628281826,0.4006083297612795,-7.594223491478436,7.839693341708029,31,448,971,34.97923155659857,75.81436125325271,0.7518281256563653,1.602433319045118,-15.188446982956872,31.358773366832114
61,2047.1,11,472,836,36.85311896141635,65.27374460115269,0.3619749188956634,0.4317693615388132,-7.668960146094555,8.375739312101135,31,451,974,35.21346748220079,76.04859717885493,-0.5015638041819629,-2.6036188749127933,-24.420438770296826,37.63802156446619
62,2079.1,11,472,837,36.85311896141635,65.35182324302009,0.0,-0.04291608796869557,0.0,-16.506187680268813,59,496,950,38.727006366234136,74.17470977403715,-0.8465155093060972,0.33742557871563816,-16.94725744356553,-24.53874663875525
63,2107.1,11,472,837,36.85311896141635,65.35182324302009,0.0,-0.0023971828272799337,0.0,-15.981218848547616,30,448,975,34.97923155659857,76.12667582072234,-2.7729476012703715,1.5749527551310925,-56.0191434600075,-31.91393627418618
64,2141.5,11,472,837,36.85311896141635,65.35182324302009,0.0,0.07634808526799805,0.0,-15.905851097499756,31,449,973,35.05731019846598,75.97051853698753,-3.3676278417203225,-0.07634808526799805,-36.301256940261574,15.905851097499756
65,2173.8,11,472,836,36.85311896141635,65.27374460115269,0.0,-0.4234638287773113,0.0,8.469276575546225,59,494,949,38.570849082499315,74.09663113216975,-0.08739531191071877,-0.4234638287773113,32.97936298517855,8.469276575546225
66,2205.8,11,472,836,36.85311896141635,65.27374460115269,0.0,-1.1747706285691801,0.0,-7.775081977022738,29,441,975,34.43268106352672,76.12667582072234,-2.008630228107965,-1.9421138037113426,71.5068308594483,-39.35387646831484
67,2245.5,11,472,836,36.85311896141635,65.27374460115269,-0.4235787734435677,-4.595955402648838,-8.145745643145533,-73.94613905474708,28,442,974,34.51075970539413,76.04859717885493,0.4438777366128487,-0.9105686521175425,109.59944113897642,-31.94855430614484
68,2273.8,11,472,836,36.85311896141635,65.27374460115269,-2.745093031080471,-13.725465155402427,-54.90186062160941,-274.50930310804847,58,496,949,38.727006366234136,74.09663113216975,12.544297898553912,-9.019591387835906,219.65450122411406,-180.39182775671807
69,2305.7,11,472,834,36.85311896141635,65.11758731741787,-2.7252175389380713,-25.344000733774738,-54.55890968845007,-476.0933885976648,30,443,970,34.588838347261536,75.7362826113853,30.45378361928368,-26.910217251139922,578.3913442635101,-460.50805441113806
70,2341.4,11,471,826,36.77504031954894,64.49295818247862,-3.473384727462917,-44.67163622982055,-55.458132438592656,-761.8344829926288,38,449,971,35.05731019846598,75.81436125325271,37.69148591653636,-42.5268569606986,667.2015636560908,-835.9615251220306
71,2373.5,10,465,801,36.3065684683445,62.54099213579343,-2.403334289663678,-58.966326427574224,61.75760267610877,-633.0305418703241,56,526,926,41.069365622256356,72.30082236921938,17.54366515250102,-37.67616525288013,-119.36629151604751,-394.4642176804792
72,2415.1,10,464,762,36.228489826477094,59.495925102964534,7.640226272954815,-78.77427803561937,244.05514025321932,-500.6941306316698,55,530,897,41.38168018972599,70.03654175506455,33.38245316703045,-46.98555626535153,-524.8507675222527,93.50002855717815
73,2441.4,10,463,720,36.15041118460969,56.21662214453342,12.23188017525493,-83.46649042930551,369.5634304929496,-14.06260099707016,61,540,863,42.16246660840007,67.3818679315727,-51.82992842834405,-45.12633070311043,-2457.629850553699,783.9720502737941
74,2476.0,10,466,681,36.38464711021191,53.17155511170453,24.88443183598381,-89.57170083003378,470.68661440969595,35.852504749161724,55,541,850,42.24054525026747,66.3668455872964,-101.86743204621916,-18.053470049214205,-2210.606336751663,777.3460753129849
75,2506.5,10,486,643,37.94621994756006,50.20456672074304,32.3379115374897,-93.56103206845242,296.37560951778426,177.13277323926238,57,541,847,42.24054525026747,66.13260966169418,-98.79742601994722,-1.9742780143419976,-2367.4879455407136,891.4294736530952
76,2547.1,10,506,606,39.50779278490821,47.31565697164896,41.037866983469954,-86.22473054884547,175.4883539576668,-38.12737288258888,46,294,858,22.955120709017812,66.99147472223565,-99.83885559738711,29.899749671779347,1549.2300933343386,635.6321195443687
77,2573.8,10,526,571,41.069365622256356,44.582904506289694,47.02229188513198,-85.4536898097723,-17.969639989488975,48.36039955066421,49,278,875,21.705862439139292,68.31881163398158,-113.014483278075,41.45413569492526,1982.650278840502,439.5783775324008
78,2606.0,10,546,535,42.63093845960451,41.772073399063025,46.46301883846959,-84.32914956886978,-12.453854724218866,8.432704139283537,52,265,901,20.690840094862995,70.34885632253417,-109.60444293315818,50.667766179845586,2150.2614749234085,166.70206793861496
79,2642.0,10,566,499,44.19251129695266,38.961242291836356,47.82387104456911,-86.34888482167189,-32.47456974061425,35.510844477395786,53,262,931,20.45660416926077,72.69121557855641,-12.724826417075596,54.067452262626546,286.6820074098438,-126.30224407867482
80,2675.4,10,586,463,45.75408413430081,36.15041118460969,46.347259729533086,-83.7451082611875,4.681605430455839,-14.726904499782382,52,262,958,20.45660416926077,74.79933890897641,-3.664828939782797,48.66507568458818,169.90197191328318,-297.6307399406105
81,2706.5,10,605,427,47.237578329781556,33.33958007738301,46.53561585524255,-84.45876855392817,13.89857147591953,-11.012186429002826,54,263,977,20.534682811128178,76.28283310445715,2.793086179823111,41.60929503980647,86.50527359363183,-346.9701503274529
82,2741.7,10,625,391,48.7991511671297,30.528748970156343,46.4552857605505,-84.3264510792588,5.020501856589946,5.059541528884902,55,264,992,20.61276145299559,77.45401273246827,6.21829521959944,32.88263031697918,93.3204326438186,-298.6691088931889
83,2774.3,10,645,356,50.36072400447785,27.795996504797078,46.806240752170474,-84.95871402604635,4.600113935315459,-9.81517365712054,50,268,1001,20.925076020465216,78.15672050927493,8.626025037699492,25.235629669802723,78.64917019960416,-176.1699883664763
84,2805.7,10,665,319,51.922296841826004,24.907086755703002,47.01364357414531,-84.23631640588316,-4.260915852879927,15.497108768619809,44,272,1008,21.237390587934847,78.70327100234678,38.88789279754908,-268.4441062807911,641.2126017637479,-5904.106489200736
85,2842.0,10,685,283,53.483869679174155,22.09625564847633,46.87176992414779,-84.36918586346602,3.2842671084604826,-5.911680795230214,37,278,1015,21.705862439139292,79.24982149541864,44.37010261429506,-4.059169992508012,667.4334535913869,-437.95701891313473
86,2873.9,10,705,247,55.04544251652231,19.285424541249657,46.98824411195165,-84.1896271798599,-0.9454279959345034,25.258684624720196,27,284,1022,22.174334290343737,79.79637198849049,-24.98498952275186,7.0670884510316805,-753.5691412930055,-188.6601565887658
87,2905.8,10,725,212,56.60701535387046,16.552672075890396,46.75377089945265,-83.37755810402389,-0.9313453797408495,1.6608992605368118,14,363,285,28.342546997868933,22.252412932211143,-20.077991816015384,10.151759714045257,-1819.352154482314,11470.457458128516
88,2941.6,10,745,175,58.1685881912186,13.663762326796316,46.84868425435451,-83.94034915136432,-3.7478347749920733,14.522859753095387,60,377,982,29.435647984012636,76.67322631379419,33.92468829462007,-328.23441389592773,-877.1807290868688,-6071.586031356344
89,2973.7,10,765,141,59.730161028566755,11.009088503304461,46.1807642925613,-81.957969052382,-15.236532312489391,19.46392314036819,61,204,1019,15.928042940951135,79.56213606288827,28.066112271129082,-328.88301320443344,1816.717473835713,-6543.806810454643
90,3006.1,10,785,105,61.29173386591491,8.198257396077791,46.387807821253624,-81.20009596824929,-6.366024075872634,41.75808649768051,51,220,1037,17.177301210829654,80.96755161650161,-0.3887871107242148,-59.03389342788712,2211.9584297622987,-12850.03179794771
91,3042.0,10,805,68,62.85330670326306,5.309347646983712,,,,,14,364,168,28.42062563973634,13.117211833724465,-3.862698881484031,-350.092039380539,124.44393275013462,5636.175165129033
92,3076.9,10,825,34,64.41487954061121,2.654673823491856,,,,,14,365,138,28.498704281603747,10.774852577702239,60.8551530128535,-362.58835635168555,-1181.2709478333027,5890.602485895494
93,3107.8,9,845,2,65.97645237795936,0.15615728373481505,,,,,14,366,109,28.576782923471153,8.51057196354742,56.06286138778645,-385.2775462829326,-1101.798183970548,6434.227415350961
94,3141.8,,,,,,,,,,14,367,80,28.65486156533856,6.246291349392602,1.5660386254010026,-63.34574481370794,-15.651597942819501,110.24356366516517
95,3177.3,,,,,,,,,,14,367,52,28.65486156533856,4.060089377105191,,,,
96,3206.7,,,,,,,,,,14,368,24,28.73294020720597,1.8738874048177807,,,,
97,3247.7,,,,,,,,,,11,368,2,28.73294020720597,0.15615728373481505,,,,
100,3342.0,11,962,8,75.11165347644604,0.6246291349392602,,,,,,,,,,,,,
101,3374.0,10,978,26,76.36091174632456,2.0300446885525956,,,,,,,,,,,,,
102,3406.8,11,993,44,77.53209137433568,3.4354602421659313,,,,,,,,,,,,,
103,3442.0,10,1008,61,78.70327100234678,4.762797153911859,,,,,,,,,,,,,
104,3473.7,10,1024,79,79.9525292722253,6.1682127075251945,,,,,,,,,,,,,
105,3511.1,10,1039,98,81.12370890023642,7.6517069030059375,,,,,12,361,3,,,,,,
