frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,153.3,12,428,912,33.41765871925042,71.20772138307566,,,,,13,191,851,14.913020596674837,66.4449242291638,,,,
1,153.3,12,428,910,33.41765871925042,71.05156409934085,,,,,13,192,851,14.991099238542246,66.4449242291638,,,,
2,326.4,12,428,909,33.41765871925042,70.97348545747344,,,,,13,193,850,15.069177880409653,66.3668455872964,,,,
3,356.0,12,429,910,33.495737361117826,71.05156409934085,0.06572239104880484,-1.6843635639156949,-3.1521530479043096,-9.018030182613531,13,193,848,15.069177880409653,66.21068830356158,6.343119909369987,-3.3030047367825848,54.98503901788026,-21.188213413131372
4,386.3,11,429,909,33.495737361117826,70.97348545747344,3.119835637105727,-3.1198356371054463,23.90329759539603,-23.903297595393617,13,194,847,15.14725652227706,66.13260966169418,18.598586732842765,-12.479342548421785,153.8917064236788,-95.61319038157447
5,397.7,11,429,909,33.495737361117826,70.97348545747344,2.215194389045281,-3.79404836444225,31.419979609898196,-106.42491905868859,13,195,847,15.225335164144468,66.13260966169418,15.8125338714171,-12.3366557137987,382.1147163958556,-253.8973174177129
6,397.7,11,429,909,33.495737361117826,70.97348545747344,2.2758625898479172,-1.759596942807066,109.15408104786178,5.409714648255218,13,197,846,15.381492447879282,66.05453101982677,10.831492087641436,-8.070919065309827,160.28460982007894,-207.4887327992065
7,409.3,11,430,908,33.57381600298524,70.89540681560604,4.218906786306137,-1.4105787540645347,71.6681066829005,172.53433090329895,13,200,843,15.615728373481506,65.82029509422455,17.824565965192022,-12.663135096861696,-221.1978601324389,79.63122964766902
8,426.9,11,430,907,33.57381600298524,70.81732817373863,7.0803116864795035,-0.3384441777733944,301.80723254313085,343.11013732367877,13,203,841,15.849964299083728,65.66413781048973,16.978848844781446,-13.635583102837312,-302.2301291791199,164.9296880315066
9,445.6,12,432,908,33.72997328672005,70.89540681560604,10.526844002282175,5.641766384846391,235.35453742538465,303.62424475272394,13,206,838,16.08420022468595,65.42990188488751,9.78030067642932,-8.962739259670794,-204.17569170784992,170.2519814688947
10,460.8,11,434,910,33.88613057045487,71.05156409934085,14.723673546740391,8.732879877041494,336.28400051842976,221.38639263479936,13,208,836,16.240357508420765,65.27374460115269,6.596628698958291,-5.886303703561217,-214.83853855624957,183.54668853875734
11,475.6,11,439,912,34.2765237797919,71.20772138307566,17.458211658852232,11.539327353883392,124.38989157895215,144.68335473614766,13,209,835,16.31843615028817,65.19566595928528,4.49403260403526,-5.468320127017131,-210.4933303997783,170.48152247445526
12,493.8,11,442,916,34.51075970539413,71.52003595054529,20.185572902101377,12.761054239502581,165.42259534719653,-8.218109704749216,13,209,835,16.31843615028817,65.19566595928528,-73.5483240605644,78.16751144535337,-3253.4435919848365,3445.11111832464
13,506.2,11,447,918,34.90115291473116,71.6761932342801,14.838091877912191,8.519974592973531,-331.24354540072943,-230.76548003867444,13,209,835,16.31843615028817,65.19566595928528,0.7339524360116458,-2.0581299884518276,-43.42913822554116,-14.904674657286266
14,518.3,11,450,920,35.135388840333384,71.83235051801492,11.350006654864057,8.254550294446519,-410.4884866135277,-298.5370811734722,13,209,834,16.31843615028817,65.11758731741787,0.0,-1.0318187868058148,0.0,37.31713514668402
15,524.7,11,451,921,35.21346748220079,71.91042915988233,16.375559459552626,8.986434353593406,-412.0254071626495,-236.0938570207633,19,160,887,12.492582698785204,69.25575533639048,-78.26815313407582,82.81010884812302,2947.953037065004,-3144.6193770450514
16,540.0,12,451,920,35.21346748220079,71.83235051801492,6.953732128504962,3.476866064252481,-135.2866172860888,-67.6433086430444,13,209,834,16.31843615028817,65.11758731741787,0.0,-1.7384330321262405,0.0,33.8216543215222
17,573.6,11,450,920,35.135388840333384,71.83235051801492,0.28406616503293525,0.0,10.273640688352074,0.0,13,209,834,16.31843615028817,65.11758731741787,0.0,0.28406616503293525,0.0,10.273640688352074
