frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
29,971.8,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,-0.7934232934738311,0.0,0.23734347974178996
30,1008.4,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,41,89,989,6.948999126199269,77.21977680686604,-0.8206263446470319,1.2796303310762778,16.478440655562885,-57.17820372050671
31,1039.8,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,-0.7946593234584118,0.0,0.24665736558138224
32,1071.7,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,0.0,-0.0007815679866601297,0.0,15.631359733214577
33,1108.0,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,0.0,-0.783528374251096,0.0,15.74931405529841
34,1139.6,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,0.0,0.002358847600751049,0.0,15.725650671676396
35,1171.7,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,-0.3849510315732983,0.0,-23.31474900494734
36,1207.5,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,0.0,0.38883085180385724,0.0,7.8156955136453705
37,1239.1,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.776496567786517,1.1702268574479135,15.607971211789286,7.749083194598221
38,1272.1,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,986,6.948999126199269,76.98554088126382,0.0,0.0031044938754896767,0.0,31.044938754923198
39,1307.6,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,0.3930954020169766,0.0,-7.730489715181446
40,1339.3,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,40,91,990,7.105156409934085,77.29785544873346,-0.003116911850994762,-0.3939001243941601,-31.169118509943203,-38.96918263256375
41,1372.3,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,0.39541526986738457,0.0,-23.214384343907334
42,1409.3,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,41,89,988,6.948999126199269,77.14169816499863,0.0,-0.40697848291051164,0.0,-8.003509988407306
43,1439.3,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,-0.7975939541054181,-0.8305006614059219,15.279577664854742,30.237171892328526
44,1473.1,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,-0.3861448498285044,-0.38767869082071377,-7.661604163263979,7.676805758826014
45,1507.1,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,0.0,-0.019122158595057608,0.0,15.935132162547477
46,1543.7,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,988,6.948999126199269,77.14169816499863,0.0,0.3580712147814822,0.0,-7.467595720156052
47,1574.1,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,88,987,6.8709204843318625,77.06361952313122,0.02611140571383804,0.4062198985631832,15.825094372023234,8.043958387389765
48,1607.3,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,40,89,988,6.948999126199269,77.14169816499863,-0.39254732256369734,-0.00390786340395471,-7.835275899474994,-15.631453615818874
49,1639.6,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,40,89,988,6.948999126199269,77.14169816499863,0.0,-0.3804967236457952,0.0,-7.935280993655803
50,1671.8,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,40,89,988,6.948999126199269,77.14169816499863,0.018380847113104646,-0.36747061016790966,-15.983345315743465,-23.882044543604554
51,1707.0,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,41,88,987,6.8709204843318625,77.06361952313122,-0.09582383788309878,-0.7383461560308902,13.787602573107867,0.8984888690398395
52,1739.9,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,89,987,6.948999126199269,77.06361952313122,1.045808743192814,0.29377225547610136,20.85361402179087,21.38032544274644
53,1771.8,11,980,837,76.51706903005937,65.35182324302009,0.0,0.0,0.0,0.0,42,88,986,6.8709204843318625,76.98554088126382,0.39588223507294096,-1.171968263076765,23.533373074940187,7.792091485427447
54,1820.6,11,980,837,76.51706903005937,65.35182324302009,-0.5107525399408046,0.0,-8.992122182056427,0.0,43,89,986,6.948999126199269,76.98554088126382,1.3190085715589017,1.74550666808603,11.121418719885124,42.83131437245527
55,1847.8,11,980,837,76.51706903005937,65.35182324302009,-0.9235011545558202,0.4617505772779941,-17.117722976011517,8.558861488007317,41,92,989,7.183235051801493,77.21977680686604,-0.38909425139411985,1.5876061415156475,-47.45051846269793,2.601766976893001
56,1871.4,11,980,837,76.51706903005937,65.35182324302009,-1.148070671364997,0.38269022378840206,-23.05362793905614,7.684542646353444,46,90,985,7.027077768066677,76.90746223939641,-0.35790217297087185,1.9010570935329993,-38.669606168189425,53.915244992680186
57,1907.3,11,979,837,76.43899038819197,65.35182324302009,-1.5715534881034152,0.7262802191156627,-15.478487925500904,16.753868953071795,43,91,990,7.105156409934085,77.29785544873346,-0.8514342289289564,1.2022524186045063,-61.189303390885286,-55.363130969491564
58,1939.3,11,978,838,76.36091174632456,65.42990188488751,-1.6366155282506056,0.4458099211089163,1.530523550988884,-8.907291131047268,43,89,991,6.948999126199269,77.37593409060086,-2.0824254493594605,-0.5983715298481865,10.437814682034743,-50.38269968429921
59,1972.6,11,977,838,76.28283310445715,65.42990188488751,-1.941296391129724,0.381719585101668,7.377230315247275,-7.703725229095223,43,87,991,6.792841842464455,77.37593409060086,0.4471165163450664,1.4941798747846597,54.579066431350284,-61.956296746599946
60,2007.2,11,976,839,76.20475446258975,65.50798052675492,-1.1723519799910918,0.7815679866607991,23.470510109931798,-15.647006739955957,45,86,988,6.714763200597047,77.14169816499863,0.3907839933303785,-0.7815679866607991,86.05853706975084,15.647006739955957
61,2039.4,11,976,838,76.20475446258975,65.42990188488751,-0.7807848617750397,0.0,15.568990264706715,0.0,45,87,987,6.792841842464455,77.06361952313122,1.1634005587417333,-1.5615697235501504,54.41385381149551,31.13798052941485
62,2071.7,11,975,838,76.12667582072234,65.42990188488751,-0.4047622815772265,0.0,23.632539806902052,0.0,44,91,989,7.105156409934085,77.21977680686604,1.971915297349901,-1.567153015772729,-23.80613442318003,0.17359461627923994
63,2107.1,11,976,839,76.20475446258975,65.50798052675492,0.0,-0.3844115501310411,0.0,-7.695926929550383,44,92,988,7.183235051801493,77.14169816499863,2.7419536104416817,0.3844115501310411,-38.988074264719714,7.695926929550383
64,2139.7,11,976,838,76.20475446258975,65.42990188488751,-0.3903924308875185,0.0,-7.784495132353331,0.0,44,92,987,7.183235051801493,77.06361952313122,2.7249702822918214,1.1711772926626265,-23.275873282081907,23.35348539706141
65,2171.9,11,976,838,76.20475446258975,65.42990188488751,-0.0046941443539099455,0.0,-15.647147846356827,0.0,45,92,987,7.183235051801493,77.06361952313122,1.174720196962444,0.4025264024800064,7.894056571135017,39.14136383187903
66,2208.1,11,976,838,76.20475446258975,65.42990188488751,-0.3988820916326761,-0.38246735648450675,-7.898655279854971,7.734425813640171,43,93,989,7.2613136936689,77.21977680686604,1.180231539749868,0.38246735648450675,8.06288474606995,-7.734425813640171
67,2239.8,11,975,838,76.12667582072234,65.42990188488751,-0.3896132029247697,0.0,7.800064122618041,0.0,44,94,990,7.339392335536307,77.29785544873346,1.5615759604969486,0.7776648314506107,0.031231487978653726,-31.215872234464282
68,2271.5,11,975,838,76.12667582072234,65.42990188488751,-0.39274654664452896,0.0,7.854930932890578,0.0,45,94,990,7.339392335536307,77.29785544873346,1.9543256679374261,1.1782396399336583,7.76067176169596,-23.564792798673167
69,2307.0,11,975,838,76.12667582072234,65.42990188488751,-0.054958442188515554,0.0,14.853633023922924,0.0,46,95,989,7.417470977403715,77.21977680686604,0.4639288333778287,0.7080238980016491,-22.548278201520677,14.317975692652144
70,2339.7,11,975,838,76.12667582072234,65.42990188488751,0.39432939828568614,0.0,7.894482448161914,0.0,47,96,989,7.495549619271123,77.21977680686604,-0.40377432863807783,0.004722465176194346,-39.37758362281416,15.741550587328764
71,2371.5,11,975,838,76.12667582072234,65.42990188488751,0.3915671275855347,0.0,7.831342551710693,0.0,44,97,990,7.57362826113853,77.29785544873346,-1.1793954894821044,-0.39156712758560597,-70.43509491008655,-7.831342551712119
72,2413.3,11,976,838,76.20475446258975,65.42990188488751,0.3447036564408432,0.0,-7.334120349805175,0.0,44,94,991,7.339392335536307,77.37593409060086,-2.548780421746461,0.6894073128817492,-34.13486864935956,-14.668240699611685
73,2439.0,11,976,838,76.20475446258975,65.42990188488751,0.3949188134038086,0.0,-7.882611045984217,0.0,46,93,990,7.2613136936689,77.29785544873346,-2.3483254131578155,2.3342004349811596,0.21240568686784497,31.176434705822516
74,2471.3,11,976,838,76.20475446258975,65.42990188488751,0.3925426243237533,0.0,-7.811793518880662,0.0,47,91,989,7.105156409934085,77.21977680686604,-3.129442571015108,2.704204675966492,31.35599507976592,69.87085765295643
75,2507.3,11,976,838,76.20475446258975,65.42990188488751,0.0,0.0,0.0,0.0,46,89,991,6.948999126199269,77.37593409060086,-2.1541780842262255,-0.3709782219541393,42.530663064683736,-7.893153658598708
76,2539.2,11,976,838,76.20475446258975,65.42990188488751,0.0,0.0,0.0,0.0,43,90,995,7.027077768066677,77.68824865807049,-1.5584563141389531,0.38630566810350325,15.5534445929498,-70.05656977324088
77,2571.8,11,976,838,76.20475446258975,65.42990188488751,-0.362617100269432,0.0,-7.216260701879243,0.0,43,89,997,6.948999126199269,77.8444059418053,-0.06941899188029478,0.6402930677906805,29.539996544807483,-110.94372547735071
78,2608.6,11,976,838,76.20475446258975,65.42990188488751,0.0,0.0,0.0,0.0,47,89,990,6.948999126199269,77.29785544873346,1.2075073618306094,-0.379786775906845,23.84022432044645,7.719243412740745
79,2639.3,11,976,838,76.20475446258975,65.42990188488751,0.0,0.0,0.0,0.0,46,89,991,6.948999126199269,77.37593409060086,1.5631332399809819,-3.12158644148842,46.81597706778792,-0.031184664159931066
80,2677.0,11,975,838,76.12667582072234,65.42990188488751,0.08142195250166485,0.0,15.658067788782239,0.0,46,91,990,7.105156409934085,77.29785544873346,4.6025888148787235,-3.3290367396646143,59.2814446483299,35.481181609379185
81,2707.0,11,976,838,76.20475446258975,65.42990188488751,0.0,0.0,0.0,0.0,46,92,990,7.183235051801493,77.29785544873346,4.661936620226224,-1.5373986497383747,46.37175247621231,-31.247940035332793
82,2739.3,11,976,838,76.20475446258975,65.42990188488751,0.0,-0.38980830197998506,0.0,-7.7961660395997,49,94,987,7.339392335536307,77.06361952313122,4.2917913538404004,-0.7827366296089435,7.757185209400412,46.808180901749466
83,2771.8,11,976,838,76.20475446258975,65.42990188488751,-0.33714408835528326,-1.899860176855864,-24.488574979857077,-40.08143833029242,47,100,988,7.807864186740753,77.14169816499863,4.565143912225668,-4.645320318485736,-60.07142149755044,-63.250877365098994
84,2807.5,11,976,838,76.20475446258975,65.42990188488751,-3.931326200216311,-5.110724060281183,-78.23534726798628,-101.70595144838174,47,101,986,7.88594282860816,76.98554088126382,5.840884047107493,-8.230849352357767,-22.910112140266644,-101.95505902176956
85,2839.4,11,976,837,76.20475446258975,65.35182324302009,-9.388194655768736,-10.168982636017239,-187.5763167985763,-187.59193254256337,42,100,989,7.807864186740753,77.21977680686604,8.987650432051517,-10.173667359213967,86.06617299661605,-234.43916451024162
86,2871.8,11,974,833,76.04859717885493,65.03950867555047,-17.66732322214712,-18.050662703506458,-322.1150076959797,-282.9346122027194,46,102,978,7.964021470475568,76.36091174632456,13.347111209057271,-14.893011888208065,235.71076743418246,-141.70295402934752
87,2907.2,11,966,825,75.42396804391566,64.41487954061121,-27.59895539273175,-27.224951818615864,-396.5415673261056,-341.90944992242515,49,107,969,8.354414679812605,75.6582039695179,20.59517493950134,-21.810880875346932,318.88385120533934,-170.46282509035052
88,2939.3,11,952,812,74.33086705777197,63.399857196334914,-42.804070636535286,-38.53426110490423,-481.4101893228756,-380.2815102779966,47,117,961,9.13520109848668,75.03357483457863,275.07407207760264,-20.675010338503593,5240.9893154028005,24.202067827766836
89,2971.4,10,931,792,72.69121557855641,61.83828435898676,-60.410663467040706,-48.74795609578651,-536.184997221563,-333.4769016984873,44,134,950,10.462538010232608,74.17470977403715,28.506622386854406,-114.72240702028162,68.69708754166392,-1862.9033739239387
90,3007.5,10,905,768,70.66117089000382,59.96439695416898,-76.29903987785332,-57.46613331340911,-574.5468571030366,-261.10513621502616,50,154,930,12.02411084758076,72.613136936689,60.2621792378665,-37.127842931151385,472.08333320872026,-134.96014710913957
91,3039.6,10,866,738,67.61610385717492,57.622037698146755,-88.02955121083559,-63.31518668897354,-420.39400956646534,-113.85459309327729,50,808,936,63.08754262886528,73.08160878789344,69.37956049077403,-30.93657863695752,-9342.57479071345,-228.81958125655945
92,3071.6,10,819,708,63.94640768940676,55.27967844212453,-97.03112718998686,-66.07993046824743,-194.76238247796275,-12.470690566202162,17,175,683,13.663762326796316,53.32771239543934,81.67113801306697,-16.647897784344437,992.4708890294472,3820.4784085733863
93,3107.2,10,771,678,60.1986328797712,52.9373191861023,-104.60075023859415,-68.1646784154199,6.809437629799505,46.49038993597262,51,261,874,20.378525527393364,68.24073299211418,86.97488231538533,3.965608957387586,63.77831328112681,959.3022110718084
94,3139.2,10,727,650,56.76317263760527,50.751117213814894,-105.82180764393806,-66.77499104068433,63.11978400215854,44.38061012719734,53,303,882,23.65782848582448,68.86536212705344,-159.22927771122443,18.63953768746652,4752.0358709946,1224.3239251204968
95,3171.1,10,683,623,53.32771239543934,48.64299388339489,-104.35055336461555,-65.79369437673505,47.638238264321195,18.224179842832903,54,342,904,26.702895518653374,70.58309224813641,116.22750519116161,118.43038059482022,-297.8705437411128,-1105.3371346203287
96,3206.8,10,638,594,49.814173511406004,46.37871326924007,-80.93118397900328,-64.30491585616065,468.48305754270643,31.014882338309736,56,376,940,29.35756934214523,73.39392335536307,48.42524021627237,49.89283091891915,-837.8675120584929,-37.06883835029457
97,3239.6,10,595,567,46.45679191110748,44.270589938820066,-50.33423305900986,-63.23323096079528,1042.2103870123467,26.17237951202653,55,405,985,31.621849956300046,76.90746223939641,37.928700069265155,53.663609588591406,-824.5861144111467,-526.6332497992845
98,3272.2,9,551,539,43.02133166894155,42.08438796653266,-20.040904142382704,-62.26327200837341,1620.2084327986445,51.61602526817863,57,473,985,36.931197603283756,76.90746223939641,9.756038712801212,45.27146714387624,-1808.3899207170568,-341.9212917089303
99,3307.6,10,564,513,44.036354013217846,40.05434327798006,9.831633645645505,-60.38998648475931,1332.366498501917,46.66228772917718,50,384,1002,29.98219847708449,78.23479915114234,2.2884466919382054,34.913675891237226,-77.54505786877476,-260.13661854815723
100,3339.2,10,597,488,46.612949194842294,38.102377231294874,37.911012682908655,-59.33357306462368,729.7824993715608,52.134003945234795,32,401,1020,31.30953538883042,79.64021470475568,-56.486835423490476,-220.56216221228027,-1071.30817259198,-4979.908352627863
101,3371.6,10,628,463,49.03338709273193,36.15041118460969,68.08692070382497,-58.35174506738878,152.9872381512066,27.086730083625127,55,371,1021,28.96717613280819,79.71829334662308,-98.17457054713101,-231.02612445142287,-363.2521167061242,-5217.3863862648905
102,3407.1,10,661,439,51.609982274356376,34.2765237797919,75.13629579687183,-57.612708757509935,-19.709972849126718,9.162390205483549,31,382,1030,29.826041193349674,80.42100112342975,-75.87184265466647,-242.8989833400698,-1493.5160345252891,-5324.037436352485
103,3439.7,10,693,415,54.10849881411342,32.40263637497412,74.92106838404385,-57.36495308052059,6.736022044065213,-12.95748684865594,16,259,414,20.22236824365855,32.324557733106715,-97.82785508965219,-261.9031818784425,248.60131356388652,4157.2014935997595
104,3471.6,10,725,390,56.60701535387046,30.450670328288936,75.92705170147583,-57.14097705368802,3.815381801810304,-2.871369809609882,16,222,391,17.33345849456447,30.528748970156343,-100.5033419049244,-273.2583329877328,316.67668955025647,4372.742215538694
105,3508.2,10,757,365,59.1055318936275,28.498704281603747,74.60080215976868,-56.81895171297785,9.116626912368517,6.540024127495317,16,186,367,14.5226273873378,28.65486156533856,-117.8246597721089,-283.25893855553767,663.5888907578811,4525.620913791299
106,3539.3,10,789,341,61.60404843338454,26.624816876785967,75.7705570024141,-57.808516239782264,10.321982340878915,4.050596100429838,16,150,344,11.711796280111129,26.859052802388188,-85.15038202886849,-55.07159414006124,5.966418580363595,-3.956759897338561
107,3571.1,10,822,317,64.18064361500899,24.750929471968185,75.62921961059722,-57.30161658152082,-9.801956492837181,-0.3575654232106552,16,114,320,8.900965172884458,24.98516539757041,-84.20572905097427,-54.972688819778206,10.91351856934371,14.908923515669414
108,3609.1,10,854,292,66.67916015476602,22.798963425283,72.82951934135599,-55.161499809842276,-44.22629625652493,26.31333371463701,16,77,296,6.01205542379038,23.111277992752626,,,,
109,3639.6,10,887,267,69.25575533639048,20.84699737859781,76.0118301927252,-56.90996048742523,-5.51095162679913,13.866766857836163,16,41,273,3.2012243165637084,21.315469229802254,,,,
110,3671.9,10,919,243,71.75427187614751,18.97310997378003,74.4819528654624,-56.067017738142944,-12.961272577298088,24.853574220390602,15,6,250,0.4684718512044452,19.51966046685188,,,,
111,3716.6,10,951,218,74.25278841590456,17.02114392709484,76.8535887782139,-57.12881124046006,119.09270438411352,-62.91447660985136,,,,,,,,,
112,3739.6,10,984,195,76.829383597529,15.225335164144468,74.4572599171831,-55.35539021188311,-25.580453884042715,17.22463865300585,,,,,,,,,
113,3774.5,10,1016,171,79.32790013728605,13.351447759326687,,,,,,,,,,,,,
114,3807.7,10,1047,148,81.74833803517568,11.555638996376313,,,,,,,,,,,,,
115,3839.9,10,1078,125,84.16877593306532,9.75983023342594,,,,,,,,,,,,,
