frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
67,2238.6,,,,,,,,,,13,3,501,0.2342359256022226,39.11739957557117,,,,
68,2270.9,,,,,,,,,,15,17,498,1.327336911745928,38.88316364996895,,,,
69,2306.2,,,,,,,,,,15,34,494,2.654673823491856,38.570849082499315,,,,
70,2338.3,,,,,,,,,,15,50,491,3.9039320933703765,38.336613156897094,37.84195292236669,-7.0291980029378545,20.753642792331696,16.091479610580883
71,2370.6,,,,,,,,,,15,67,488,5.231269005116304,38.102377231294874,38.982423689866785,-7.023842449499467,-3.4978458928771223,16.198912979456036
72,2406.3,,,,,,,,,,15,83,485,6.480527274994825,37.86814130569265,38.91975829249675,-7.006115303213401,13.974906926434295,0.27856957328341564
73,2438.7,,,,,,,,,,15,100,483,7.807864186740753,37.71198402195783,39.35288102411631,-6.625045811190409,9.344526565230574,-8.040639137524185
74,2471.2,,,,,,,,,,14,117,480,9.13520109848668,37.47774809635561,39.37575101942708,-6.630515119939068,11.31747471117327,-8.379284161157848
75,2506.8,,,,,,,,,,14,134,476,10.462538010232608,37.165433528885984,39.76143787986217,-6.624181707416639,2.7749356082006496,7.322098999786489
76,2538.7,,,,,,,,,,15,151,474,11.789874921978537,37.00927624515117,39.90022764789323,-7.433963190390369,1.6024059103080313,-8.137708446475047
77,2570.9,,,,,,,,,,15,168,471,13.117211833724465,36.77504031954894,40.020531783113206,-7.0624467852552835,1.6169438181372098,-0.285343026730129
78,2606.6,,,,,,,,,,15,185,468,14.444548745470392,36.54080439394672,39.86004719939161,-6.642558848777702,-0.798796940275797,-7.690378385779746
79,2638.3,,,,,,,,,,14,202,464,15.77188565721632,36.228489826477094,39.57156044552458,-6.619540847482942,-8.202148929758984,24.49157075385301
80,2670.2,,,,,,,,,,14,219,462,17.099222568962247,36.072332542742274,234.7280782553621,-171.48852018448096,3919.985200638045,-3311.4180486998794
81,2706.6,,,,,,,,,,14,236,459,18.426559480708175,35.83809661714005,218.62019722874103,-169.0402596429373,3576.0017975272635,-3240.2636374974118
82,2740.0,,,,,,,,,,14,253,457,19.753896392454106,35.68193933340524,200.32890365818443,-167.98920693462964,3169.605161961423,-3197.9363315630367
83,2772.1,,,,,,,,,,25,786,18,61.369812507782314,1.4054155536133355,28.076589781993874,3.565147468593477,-7975.951608358715,6747.2113294275405
84,2806.6,,,,,,,,,,42,745,35,58.1685881912186,2.732752465359263,176.583475355157,-125.42118133200712,-4416.7362349989435,4112.645203716014
85,2838.4,,,,,,,,,,53,702,47,54.81120659092009,3.6696961677681537,124.32757719458753,-130.29492843937234,-4714.347569758106,3964.0802034178582
86,2871.1,,,,,,,,,,13,321,446,25.063244039437816,34.82307427286376,-105.6463381086576,44.8213040093976,5274.478317638483,-5913.753621532507
87,2906.4,10,705,262,55.04544251652231,20.45660416926077,,,,,26,689,137,53.79618424664378,10.69677393583483,-98.65403457889364,29.056085524518025,-1099.0455272064694,-1016.9083929640134
88,2938.7,9,663,293,51.76613955809119,22.877042067150406,,,,,35,558,135,43.5678821620134,10.540616652100017,-35.12431598458522,20.440904685035488,1534.8482042711041,-958.3806396210844
89,2971.2,10,621,324,48.48683659966007,25.29747996504004,,,,,39,524,124,40.91320833852154,9.681751591558534,100.56988680748177,-144.45265823270466,-1154.2740236097213,2132.0560742377543
