frame_no,timestamp,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
74,2468.2,10,659,9,51.45382499062156,0.7027077768066677,,,,,12,256,13,19.988132318056326,1.0150223442762978,,,,
75,2504.3,10,641,42,50.048409437008225,3.279302958431116,,,,,15,235,11,18.348480838840768,0.8588650605414828,,,,
76,2536.5,9,622,83,48.56491524152748,6.480527274994825,,,,,36,241,34,18.816952690045213,2.654673823491856,,,,
77,2568.4,9,600,128,46.847185120444514,9.994066159028163,-52.73005173127502,101.53740118859393,-134.84235387443073,175.83380482062634,43,610,26,47.62797153911859,2.0300446885525956,144.31078720452535,38.371274278554075,-2625.4672975742537,563.6988176212079
78,2604.4,10,573,174,44.739061790024515,13.58568368492891,-55.3206295239999,107.52434098803627,-45.55831149243875,91.17871267685977,59,581,43,45.36369092496377,3.3573816002985235,150.24042736711428,40.09999075973896,-2390.4453801293407,302.4932181290894
79,2636.2,10,548,222,42.78709574333932,17.33345849456447,-54.33349285938413,109.80648825054604,72.5889323150135,19.069376436184317,47,640,95,49.97033079514082,7.417470977403715,146.81782082275842,28.993353248260924,-3323.036586000061,-376.68870906807814
80,2668.2,10,524,269,40.91320833852154,21.003154662332623,-41.06500912892882,110.09176576364779,368.61074269900433,-4.403653015939329,49,627,111,48.95530845086452,8.666729247282236,1.608432702490807,27.48390118303101,-234.2993257130203,-781.8826471908092
81,2704.7,9,499,318,38.961242291836356,24.82900811383559,-26.004188127949764,109.18930189798684,630.1334141056038,-57.979093335871625,50,620,114,48.408757957792666,8.900965172884458,-1.2962542677300208,17.00754893931299,-631.2232466871042,-762.9606522352915
82,2736.3,9,483,364,37.71198402195783,28.42062563973634,-12.090099390057881,107.64088489213009,771.4349132259672,-62.33817480613369,52,615,108,48.01836474845563,8.432493321680013,-24.18019878011621,-15.990131451367272,-93.5072622092099,-522.0822140014129
83,2768.4,9,495,410,38.64892772436673,32.01224316563709,1.6083280720121764,106.46407473878979,483.15247488464604,-68.00534947623682,54,614,96,47.94028610658822,7.495549619271123,-30.07004743879253,-22.64204948862132,-398.0056671269646,-218.63533028727838
84,2804.6,10,506,454,39.50779278490821,35.44770340780302,15.631359733214715,105.12089420586891,203.41108761941015,-23.470510109932533,53,578,87,45.12945499936155,6.792841842464455,-157.48594931213816,-30.481151479768677,-2495.6975750227657,-187.76408087945572
85,2836.4,9,517,498,40.366657845449694,38.88316364996895,26.142896444259108,104.18255748146866,-7.538892560292488,-6.7592759563329325,55,578,54,45.12945499936155,4.216246660840007,-165.1899942126378,-35.110827409033966,-2723.8712679111045,140.05032673534492
86,2868.4,9,528,542,41.22552290599118,42.31862389213488,25.778854139185846,103.50639603981527,0.25804645882721206,8.851775496746896,56,550,53,42.94325302707414,4.138168018972599,-155.95079339454324,235.7942357157842,-2119.609251988049,5387.361034375388
87,2904.5,10,539,587,42.08438796653266,45.83216277616822,25.79174355980426,103.94854222587777,0.0,0.0,56,217,36,16.943065285227433,2.810831107226671,-150.8426214255219,257.91743559804263,2628.6971323123807,5961.509567922721
88,2936.4,10,550,631,42.94325302707414,49.26762301833415,26.142896444259073,104.96217408542849,7.538892560291767,22.351608035530028,31,192,18,14.991099238542246,1.4054155536133355,-159.34286968293904,289.2096798382573,2840.81375850508,6346.359818210479
89,2968.3,10,561,675,43.802118087615625,52.70308326050008,24.82582466578523,100.37517014253966,-19.337715595976654,-71.53898064740999,16,215,699,16.78690800149262,54.57697066531786,-160.6815593194413,314.7527087881131,2024.899223461561,-3806.610822717152
90,3004.4,10,572,720,44.66098314815711,56.21662214453342,26.142220904368877,106.12734305125437,7.016563454746961,43.61963614367543,16,192,747,14.991099238542246,58.324745474953424,-35.46021717227203,335.4513704179565,-318.7390892042768,-4409.278640597121
91,3036.5,9,584,767,45.597926850566,59.886318312301576,26.155616551124414,106.96951486843989,-7.2847445709740954,17.75510091574747,16,170,796,13.27336911745928,62.15059892645639,-34.38902576770913,360.6217641420596,-344.2334604984863,-4919.544947005632
92,3080.1,10,595,813,46.45679191110748,63.47793583820232,25.84742127630425,105.34770146324044,37.61314691116482,160.49302931826506,16,147,845,11.477560354508906,65.97645237795936,-50.38210311553318,110.99186783354183,-51.74258296230561,161.51527791264914
93,3104.6,10,606,859,47.31565697164896,67.06955336410306,26.312481401880287,107.57161514298123,-3.6181503307666962,-14.79184988166263,16,126,894,9.837908875293348,69.80230582946233,-50.31401066148805,111.85488944095998,22.256185227908638,-53.724971718187774
94,3136.4,10,617,905,48.174522032190445,70.66117089000382,,,,,16,104,943,8.120178754210382,73.62815928096529,,,,
95,3176.1,10,629,952,49.111465734599335,74.33086705777197,,,,,15,82,991,6.402448633127417,77.37593409060086,,,,
96,3206.2,10,640,998,49.97033079514082,77.92248458367271,,,,,13,62,1036,4.840875795779267,80.8894729746342,,,,
107,3570.4,9,727,1038,56.76317263760527,81.04563025836902,,,,,,,,,,,,,
108,3604.2,11,733,1023,57.231644488809714,79.8744506303579,,,,,,,,,,,,,
109,3636.3,11,739,1004,57.70011634001416,78.39095643487715,,,,,,,,,,,,,
110,3669.2,11,745,985,58.1685881912186,76.90746223939641,13.825323928773198,-41.05803709539355,-8.087648840856035,16.725801510378595,,,,,,,,,
111,3704.9,11,752,966,58.71513868429046,75.42396804391566,14.433478612806573,-44.486339753069146,-5.925334805540764,-5.777201435401979,,,,,,,,,
112,3740.6,11,758,947,59.18361053549491,73.94047384843493,14.32985129857539,-44.233131689831126,2.042433271651548,-29.973470363470398,,,,,,,,,
113,3780.1,11,764,928,59.65208238669935,72.45697965295419,14.779947558361918,-45.32279901584117,25.303584451112464,-93.63764858788278,,,,,,,,,
114,3804.3,11,770,909,60.1205542379038,70.97348545747344,14.501101788977476,-44.29353038440915,7.285962092681735,9.656665593550537,,,,,,,,,
115,3838.0,11,776,890,60.58902608910824,69.4899912619927,14.316817617007564,-43.83473636328769,-2.3100653366993282,38.154072551220814,,,,,,,,,
116,3868.5,11,782,872,61.057497940312686,68.08457570837936,15.250799390807854,-46.346219414276916,-14.65082806093303,70.48334093096595,,,,,,,,,
117,3904.1,11,789,853,61.60404843338454,66.60108151289862,14.453012085328101,-43.74610945600327,-8.249683608701226,1.3136936931405345,,,,,,,,,
118,3942.5,11,795,834,62.07252028458898,65.11758731741787,14.576549823025212,-43.81134574913065,7.281016648041953,-37.70640529462714,,,,,,,,,
119,3970.8,11,801,816,62.54099213579343,63.71217176380454,14.834445981175985,-43.31504618861484,6.5109764552270155,-11.222867310984395,,,,,,,,,
120,4004.2,11,807,797,63.00946398699787,62.228677568323796,14.414968353939129,-43.24801575538577,7.489569095435005,8.638228397119125,,,,,,,,,
121,4036.7,11,813,779,63.47793583820232,60.823262014710465,14.780128733303894,-43.65757764815911,-2.958746790745167,40.971120814192815,,,,,,,,,
122,4068.7,11,820,761,64.02448633127418,59.41784646109713,14.609487897187432,-43.02246607029368,-11.106647221081058,17.199989237872323,,,,,,,,,
123,4104.5,11,826,742,64.49295818247862,57.93435226561638,14.421811406299039,-42.48814908112607,-7.353117403313206,6.5136494545200145,,,,,,,,,
124,4138.1,11,832,725,64.96143003368306,56.60701535387046,14.468391882473565,-42.26868333863462,-3.1899090441725626,-13.576755734814363,,,,,,,,,
125,4168.7,11,838,707,65.42990188488751,55.20159980025712,13.919424591338831,-40.36209818029135,-2.694618895890912,36.00736856217437,,,,,,,,,
126,4204.5,11,844,688,65.89837373609195,53.718105604776376,14.45981908031198,-41.4216216030082,8.11327088357202,14.816900107837377,,,,,,,,,
127,4236.3,11,850,671,66.3668455872964,52.39076869303045,14.55606159882284,-42.125439112155746,4.975442982039709,16.49415342277498,,,,,,,,,
128,4276.4,11,857,654,66.91339608036824,51.06343178128452,14.55637466613988,-41.8753108898367,14.52284684020006,-64.10788313126179,,,,,,,,,
129,4304.3,11,863,636,67.3818679315727,49.65801622767118,14.849821505655683,-40.64161675232075,-0.29759101696474743,0.8144596253779479,,,,,,,,,
130,4336.5,11,869,618,67.85033978277714,48.25260067405785,14.827594848064951,-40.57844587605504,0.44438235213418326,14.38395508222913,,,,,,,,,
131,4368.7,11,875,601,68.31881163398158,46.92526376231192,15.003768593588973,-42.33877734088633,-4.828503883556731,54.06527314102066,,,,,,,,,
132,4404.3,11,882,584,68.86536212705344,45.597926850566,14.45139108191387,-40.230245221099814,-7.6710174578716295,7.41297099904108,,,,,,,,,
133,4436.4,11,888,567,69.33383397825789,44.270589938820066,14.459007753223627,-39.85996731969752,-7.823503369978567,3.5633931716994674e-12,,,,,,,,,
134,4469.2,11,894,550,69.80230582946233,42.94325302707414,14.441366961269711,-39.82209840752183,-6.36356840140368,-3.982110287995716,,,,,,,,,
135,4504.2,11,900,533,70.27077768066677,41.61591611532821,14.047195119219364,-39.80038617112169,-0.4209938072836198,1.1928157873075664,,,,,,,,,
136,4536.3,11,906,516,70.73924953187122,40.28857920358228,13.658165266752622,-39.80038617112148,-8.209379242053492,1.192815787304668,,,,,,,,,
137,4568.7,11,912,499,71.20772138307566,38.961242291836356,13.712995024950255,-39.569561587118535,-8.277073534665838,9.058227281026523,,,,,,,,,
138,4604.4,11,918,482,71.6761932342801,37.633905380090425,13.65582524284054,-39.40901629474264,-7.390780172333669,6.6189581923141665,,,,,,,,,
139,4636.5,11,923,465,72.06658644361714,36.3065684683445,13.26013547573425,-39.389623214659686,0.26467283450119317,7.006045619118084,,,,,,,,,
140,4668.5,11,929,449,72.5350582948216,35.05731019846598,13.293315747722001,-39.488575801105554,-0.133332822613721,-7.435265637479751,,,,,,,,,
141,4704.3,11,935,432,73.00353014602604,33.72997328672005,12.883782461299313,-39.039399012423694,-8.065531770433495,0.780787199456332,,,,,,,,,
142,4736.5,11,940,415,73.39392335536307,32.40263637497412,13.27336911745931,-39.03932093370378,0.0,3.3306690738754686e-13,,,,,,,,,
143,4768.4,11,946,398,73.86239520656751,31.075299463228195,12.877765537907113,-39.02232646618812,-8.185990697203897,16.76958665684769,,,,,,,,,
144,4804.4,11,951,382,74.25278841590456,29.826041193349674,12.486345765953528,-38.629242210212716,0.12473865663145339,7.414153903660449,9,1,27,0.07807864186740752,2.1081233304200033,,,,
145,4836.5,11,957,365,74.721260267109,28.498704281603747,12.503548144626135,-38.686910518876736,-15.396419456663448,7.048208296540277,9,4,8,0.3123145674696301,0.6246291349392602,,,,
146,4868.6,11,962,349,75.11165347644604,27.249446011725226,12.083680193547842,-38.201251709478505,-7.664016176234511,-0.38086895805309884,,,,,,,,,
147,4904.4,11,967,333,75.50204668578307,26.000187741846705,11.696642717707677,-38.590046626288974,-15.918799621548416,-6.6302422251857775,,,,,,,,,
148,4936.3,11,972,316,75.89243989512012,24.672850830100778,11.31783653225055,-38.23989232565797,-8.365336302366282,1.910072128685326,,,,,,,,,
149,4968.7,11,977,300,76.28283310445715,23.423592560222257,10.934182655346772,-38.277845774002834,-15.30296760400681,-1.149481981493826,,,,,,,,,
150,5004.7,11,981,283,76.59514767192678,22.09625564847633,10.787722365787152,-38.15028624327858,-2.205235312061257,15.399143182521497,,,,,,,,,
151,5036.6,11,986,267,76.98554088126382,20.84699737859781,10.437974655513962,-37.86516561156848,-9.179267421194737,5.562045799320558,,,,,,,,,
152,5068.5,11,990,251,77.29785544873346,19.59773910871929,10.090961531821753,-38.03516269686665,-1.5952513043102032,6.012870300856189,11,26,9,2.0300446885525956,0.7027077768066677,,,,
153,5107.1,11,995,234,77.68824865807049,18.27040219697336,10.143588248051868,-37.97517475650844,-10.3755091749559,-11.97899695654215,10,25,6,1.9519660466851882,0.4684718512044452,,,,
154,5138.4,11,999,218,78.00056322554012,17.02114392709484,9.756941558018454,-37.898589448123026,-4.200557676948972,-6.218702706089758,15,28,12,2.1862019722874106,0.9369437024088904,,,,
155,5169.9,11,1003,202,78.31287779300975,15.77188565721632,9.74797352968322,-37.45159723669739,-5.169798047534639,5.497296566387647,14,28,12,2.1862019722874106,0.9369437024088904,1.561360884985299,1.5402968820355198,0.4210695242334519,-15.181895623756953
156,5204.3,11,1007,186,78.62519236047937,14.5226273873378,9.033343707155852,-37.24895615577005,-12.469028703563007,26.92176651906049,14,29,11,2.2642806141548184,0.8588650605414828,2.391347165081619,2.803253735160922,-16.90875862074241,-24.9616729917943
157,5236.5,11,1011,170,78.937506927949,13.27336911745928,,,,,9,29,5,2.2642806141548184,0.39039320933703764,343.61620422986016,-4.358061204917643,6989.200724693072,24.73597514226565
158,5268.6,11,1015,155,79.24982149541864,12.102189489448167,,,,,15,30,13,2.3423592560222257,1.0150223442762978,1.1833426218862566,0.39891241302617625,-8.081014065247428,-7.946462410880033
159,5306.6,11,1018,139,79.48405742102086,10.852931219569646,,,,,16,31,13,2.4204378978896335,1.0150223442762978,0.7460679410668477,0.7460679410668473,-15.2570131097516,-15.25701310975159
160,5336.6,,,,,,,,,,31,918,1,71.6761932342801,0.07807864186740752,,,,
161,5369.0,,,,,,,,,,16,31,13,2.4204378978896335,1.0150223442762978,,,,
162,5404.4,,,,,,,,,,15,31,13,2.4204378978896335,1.0150223442762978,,,,
