frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
43,1442.5,15,65,881,,,,,,,13,997,561,,,,,,,15,1050,635,,,,,,,,,,,,,,,,15,815,865,,,,,,
44,1473.9,15,66,881,,,,,,,13,996,558,,,,,,,15,1049,633,,,,,,,,,,,,,,,,15,815,864,,,,,,
45,1506.8,15,66,880,,,,,,,13,996,556,,,,,,,14,1049,630,,,,,,,,,,,,,,,,15,815,864,,,,,,
46,1541.9,15,66,880,,,,,,,13,995,554,,,,,,,15,1048,627,,,,,,,,,,,,,,,,15,815,864,,,,,,
47,1576.0,15,66,881,,,,,,,13,994,551,,,,,,,15,1047,625,,,,,,,,,,,,,,,,15,815,864,,,,,,
48,1606.7,15,65,880,,,,,,,13,993,549,,,,,,,15,1046,623,,,,,,,,,,,,,,,,15,815,864,,,,,,
49,1643.0,15,65,880,,,,,,,13,992,547,,,,,,,15,1045,620,,,,,,,,,,,,,,,,15,815,865,,,,,,
50,1674.2,15,65,881,,,,,,,13,991,544,,,,,,,15,1045,618,,,,,,,,,,,,,,,,15,815,865,,,,,,
51,1706.4,15,65,880,,,,,,,13,990,542,,,,,,,15,1044,615,,,,,,,,,,,,,,,,15,815,865,,,,,,
52,1742.5,15,65,880,,,,,,,13,989,539,,,,,,,15,1043,612,,,,,,,,,,,,,,,,15,814,865,,,,,,
53,1774.3,15,65,880,,,,,,,13,988,537,,,,,,,15,1042,609,,,,,,,,,,,,,,,,15,815,865,,,,,,
54,1808.2,15,65,880,,,,,,,13,987,534,,,,,,,15,1042,607,,,,,,,,,,,,,,,,15,815,864,,,,,,
55,1843.3,15,66,881,,,,,,,13,986,532,,,,,,,15,1041,605,,,,,,,,,,,,,,,,15,815,864,,,,,,
56,1874.2,15,65,880,,,,,,,13,986,530,,,,,,,15,1040,601,,,,,,,,,,,,,,,,15,814,864,,,,,,
57,1906.4,15,65,880,,,,,,,13,984,527,,,,,,,15,1039,599,,,,,,,,,,,,,,,,14,815,864,,,,,,
58,1942.5,15,65,881,,,,,,,13,984,525,,,,,,,15,1038,597,,,,,,,,,,,,,,,,15,815,865,,,,,,
59,1974.2,15,65,880,,,,,,,13,983,522,,,,,,,15,1037,593,,,,,,,,,,,,,,,,15,814,865,,,,,,
60,2007.3,15,65,880,,,,,,,13,981,519,,,,,,,15,1036,589,,,,,,,,,,,,,,,,15,814,865,,,,,,
61,2042.4,15,65,880,,,,,,,13,980,516,,,,,,,15,1035,586,,,,,,,,,,,,,,,,14,815,864,,,,,,
62,2074.1,15,65,880,,,,,,,13,978,512,,,,,,,15,1033,583,,,,,,,,,,,,,,,,14,815,864,,,,,,
63,2106.3,15,65,880,,,,,,,13,977,509,,,,,,,15,1032,579,,,,,,,,,,,,,,,,15,814,864,,,,,,
64,2142.2,15,65,880,,,,,,,13,976,506,,,,,,,15,1031,576,,,,,,,,,,,,,,,,15,815,864,,,,,,
65,2174.6,15,65,880,,,,,,,13,975,504,,,,,,,15,1031,572,,,,,,,,,,,,,,,,15,815,864,,,,,,
66,2206.1,15,65,881,,,,,,,13,974,502,,,,,,,15,1030,570,,,,,,,,,,,,,,,,15,815,864,,,,,,
67,2242.4,15,65,880,,,,,,,13,973,500,,,,,,,15,1029,569,,,,,,,,,,,,,,,,14,815,864,,,,,,
