frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
31,1042.9,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
32,1077.9,15,65,880,,,,,,,5,850,291,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
33,1110.0,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
34,1142.4,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
35,1178.3,15,65,880,,,,,,,5,850,290,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
36,1210.2,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
37,1243.9,15,65,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
38,1277.8,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
39,1310.2,14,64,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
40,1342.3,15,65,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
41,1377.9,15,65,880,,,,,,,,,,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
42,1409.8,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
43,1445.5,15,65,880,,,,,,,,,,,,,,,,14,912,339,,,,,,,5,954,119,,,,,,,14,812,866,,,,,,
44,1477.9,15,65,880,,,,,,,,,,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
45,1510.5,15,65,880,,,,,,,9,857,294,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
46,1542.1,15,65,880,,,,,,,11,857,293,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
47,1577.7,15,65,881,,,,,,,12,857,290,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,867,,,,,,
48,1610.1,15,65,881,,,,,,,12,857,290,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
49,1641.9,15,65,881,,,,,,,12,855,292,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
50,1677.9,15,65,880,,,,,,,12,853,293,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
51,1717.4,15,65,880,,,,,,,13,850,295,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
52,1742.6,15,65,880,,,,,,,13,847,297,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
53,1787.9,15,65,880,,,,,,,12,844,298,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
54,1810.7,15,65,880,,,,,,,13,840,301,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
55,1841.8,15,64,881,,,,,,,13,836,304,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
56,1877.7,15,64,881,,,,,,,13,831,307,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
57,1912.1,15,65,880,,,,,,,13,825,310,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
58,1942.0,15,65,881,,,,,,,12,820,314,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
59,1978.0,15,65,880,,,,,,,12,814,317,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
60,2010.4,15,65,881,,,,,,,12,807,321,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
61,2042.1,15,65,880,,,,,,,12,800,326,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
62,2077.8,15,65,880,,,,,,,13,792,331,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
63,2110.0,15,65,880,,,,,,,12,784,337,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
64,2142.1,15,65,881,,,,,,,12,775,342,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
65,2181.4,15,65,881,,,,,,,12,766,348,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
66,2210.3,15,65,881,,,,,,,12,756,354,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
67,2242.4,15,65,881,,,,,,,12,746,360,,,,,,,14,913,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
68,2278.2,15,65,880,,,,,,,12,736,367,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
69,2309.8,15,65,880,,,,,,,12,725,374,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
70,2342.2,15,65,880,,,,,,,12,713,381,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
71,2377.9,15,65,880,,,,,,,12,701,389,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
72,2410.2,15,65,881,,,,,,,12,689,397,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
73,2441.7,15,65,880,,,,,,,12,676,405,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
74,2477.9,15,65,880,,,,,,,12,662,414,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
75,2509.8,15,65,881,,,,,,,12,648,422,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
76,2542.1,15,65,881,,,,,,,12,634,431,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
77,2578.3,15,65,880,,,,,,,12,619,441,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
78,2610.2,15,65,880,,,,,,,12,603,451,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
79,2642.1,15,64,880,,,,,,,12,587,461,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
80,2677.7,15,65,880,,,,,,,12,570,472,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
81,2710.9,15,65,880,,,,,,,12,552,483,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
82,2743.0,15,65,880,,,,,,,12,534,495,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
83,2781.2,15,65,881,,,,,,,12,515,507,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
84,2809.8,15,65,881,,,,,,,12,495,519,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
85,2841.9,15,65,880,,,,,,,12,476,532,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
86,2877.9,15,65,880,,,,,,,12,454,545,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
87,2910.0,15,65,880,,,,,,,12,433,559,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
88,2942.0,15,65,880,,,,,,,12,411,572,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
89,2978.2,15,65,880,,,,,,,12,389,586,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
90,3009.9,15,65,880,,,,,,,12,366,602,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
91,3042.1,15,65,880,,,,,,,12,342,617,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
92,3077.9,15,65,881,,,,,,,12,318,632,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
93,3114.7,15,65,881,,,,,,,12,293,648,,,,,,,14,912,339,,,,,,,5,1036,1,,,,,,,14,812,866,,,,,,
94,3141.8,15,65,881,,,,,,,12,268,664,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
95,3177.9,15,65,880,,,,,,,12,241,681,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
96,3210.1,15,65,880,,,,,,,12,214,698,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
97,3245.5,15,64,881,,,,,,,12,186,715,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
98,3277.7,15,64,881,,,,,,,11,157,733,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
99,3309.9,15,64,881,,,,,,,11,127,753,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
100,3342.1,15,65,881,,,,,,,11,96,773,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
101,3377.8,15,65,881,,,,,,,12,69,784,,,,,,,14,911,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
102,3411.7,15,64,880,,,,,,,12,55,785,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
103,3442.4,15,64,881,,,,,,,12,41,796,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
104,3478.0,15,64,880,,,,,,,12,33,797,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
105,3509.8,15,64,880,,,,,,,12,31,797,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
106,3542.1,15,64,880,,,,,,,13,31,798,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
107,3577.9,15,64,881,,,,,,,12,31,799,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
108,3610.3,15,65,881,,,,,,,13,30,799,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
109,3642.4,15,64,881,,,,,,,13,30,799,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
110,3677.9,15,65,881,,,,,,,13,31,799,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,812,867,,,,,,
111,3709.9,15,64,880,,,,,,,13,31,799,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,813,867,,,,,,
112,3742.0,15,64,880,,,,,,,13,31,799,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
113,3777.8,15,64,880,,,,,,,13,30,798,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
114,3814.5,15,64,880,,,,,,,13,31,799,,,,,,,13,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
115,3841.7,15,64,880,,,,,,,12,31,798,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
116,3881.4,15,64,881,,,,,,,13,31,799,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
117,3910.1,15,64,881,,,,,,,12,31,799,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,867,,,,,,
118,3947.6,15,64,881,,,,,,,11,34,798,,,,,,,13,912,340,,,,,,,,,,,,,,,,14,812,867,,,,,,
119,3978.1,15,64,881,,,,,,,,,,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
120,4009.9,15,65,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
121,4045.9,15,64,881,,,,,,,9,36,795,,,,,,,13,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
122,4077.9,15,64,881,,,,,,,11,33,798,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
123,4110.3,15,65,880,,,,,,,12,28,798,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
124,4142.2,15,65,880,,,,,,,12,22,796,,,,,,,14,912,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
125,4178.2,15,64,881,,,,,,,11,9,793,,,,,,,14,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
126,4209.9,15,65,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
127,4242.3,14,65,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,813,866,,,,,,
128,4277.8,14,65,882,,,,,,,,,,,,,,,,14,913,339,,,,,,,,,,,,,,,,14,812,867,,,,,,
129,4310.1,14,64,881,,,,,,,,,,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
130,4345.6,14,64,881,,,,,,,,,,,,,,,,13,912,340,,,,,,,,,,,,,,,,14,812,866,,,,,,
