frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
12,480.9,15,64,881,,,,,,,9,865,317,,,,,,,13,912,339,,,,,,,6,989,184,,,,,,,14,811,866,,,,,,
13,492.7,15,64,881,,,,,,,10,866,317,,,,,,,14,912,338,,,,,,,20,999,181,,,,,,,14,812,866,,,,,,
14,584.7,15,64,881,,,,,,,11,867,317,,,,,,,13,912,339,,,,,,,16,991,184,,,,,,,14,812,866,,,,,,
15,584.7,15,64,881,,,,,,,11,866,318,,,,,,,13,912,339,,,,,,,12,986,186,,,,,,,14,811,866,,,,,,
16,669.0,15,64,881,,,,,,,11,865,318,,,,,,,14,911,339,,,,,,,9,1009,174,,,,,,,14,811,866,,,,,,
17,669.0,15,64,881,,,,,,,11,865,318,,,,,,,14,912,339,,,,,,,8,1004,176,,,,,,,14,812,866,,,,,,
18,669.0,15,64,881,,,,,,,11,865,319,,,,,,,13,911,339,,,,,,,17,997,181,,,,,,,14,812,866,,,,,,
19,724.0,15,64,881,,,,,,,11,865,319,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
20,759.4,15,64,881,,,,,,,11,864,318,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
21,806.8,15,64,881,,,,,,,11,864,318,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
22,832.3,15,64,881,,,,,,,11,864,318,,,,,,,14,911,339,,,,,,,12,989,186,,,,,,,14,811,866,,,,,,
23,862.1,15,64,881,,,,,,,11,865,318,,,,,,,13,911,339,,,,,,,24,992,185,,,,,,,14,811,866,,,,,,
24,879.8,15,64,881,,,,,,,11,866,317,,,,,,,14,911,338,,,,,,,15,996,180,,,,,,,14,812,866,,,,,,
25,912.4,15,64,881,,,,,,,11,866,317,,,,,,,13,912,339,,,,,,,15,993,183,,,,,,,14,812,866,,,,,,
26,934.4,15,64,881,,,,,,,11,866,315,,,,,,,14,911,338,,,,,,,15,995,179,,,,,,,14,812,866,,,,,,
27,963.9,15,64,881,,,,,,,11,866,316,,,,,,,14,911,339,,,,,,,17,997,181,,,,,,,14,811,866,,,,,,
28,992.9,15,64,881,,,,,,,11,866,316,,,,,,,14,911,339,,,,,,,13,996,180,,,,,,,14,811,866,,,,,,
29,1008.9,15,64,881,,,,,,,11,867,316,,,,,,,13,911,339,,,,,,,9,995,178,,,,,,,14,812,866,,,,,,
30,1042.0,15,64,880,,,,,,,12,867,316,,,,,,,13,911,339,,,,,,,15,998,176,,,,,,,14,811,866,,,,,,
31,1074.0,15,64,881,,,,,,,11,866,316,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
32,1107.0,15,64,881,,,,,,,12,867,316,,,,,,,14,911,338,,,,,,,18,1000,181,,,,,,,14,812,866,,,,,,
33,1141.8,15,64,881,,,,,,,12,867,317,,,,,,,14,912,339,,,,,,,12,995,178,,,,,,,14,812,866,,,,,,
34,1174.2,15,64,881,,,,,,,12,867,317,,,,,,,14,912,339,,,,,,,23,1001,181,,,,,,,14,812,866,,,,,,
35,1206.1,15,64,881,,,,,,,11,868,317,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,867,,,,,,
36,1242.7,15,64,881,,,,,,,11,867,317,,,,,,,14,912,339,,,,,,,18,994,184,,,,,,,14,811,866,,,,,,
37,1242.7,15,64,881,,,,,,,11,868,317,,,,,,,13,912,339,,,,,,,17,994,181,,,,,,,14,812,866,,,,,,
38,1274.1,15,64,881,,,,,,,11,868,317,,,,,,,13,912,339,,,,,,,10,1000,178,,,,,,,14,812,866,,,,,,
39,1306.3,15,64,881,,,,,,,11,868,317,,,,,,,13,912,339,,,,,,,15,997,183,,,,,,,14,812,866,,,,,,
40,1341.7,15,64,881,,,,,,,11,868,317,,,,,,,13,912,339,,,,,,,25,1004,180,,,,,,,14,812,866,,,,,,
41,1373.9,15,64,881,,,,,,,11,867,316,,,,,,,13,912,339,,,,,,,18,997,183,,,,,,,14,812,866,,,,,,
42,1409.4,15,64,881,,,,,,,11,868,317,,,,,,,14,912,339,,,,,,,17,1000,181,,,,,,,14,811,866,,,,,,
43,1442.8,15,64,881,,,,,,,12,868,317,,,,,,,13,912,339,,,,,,,7,1008,175,,,,,,,14,811,867,,,,,,
44,1473.7,15,64,880,,,,,,,11,868,317,,,,,,,14,912,339,,,,,,,10,986,184,,,,,,,14,811,867,,,,,,
45,1506.6,15,64,881,,,,,,,12,869,317,,,,,,,14,912,340,,,,,,,15,999,181,,,,,,,14,812,867,,,,,,
46,1541.9,15,64,880,,,,,,,12,869,317,,,,,,,14,912,339,,,,,,,13,1002,177,,,,,,,14,811,867,,,,,,
47,1574.4,15,64,880,,,,,,,12,869,317,,,,,,,14,912,339,,,,,,,9,988,183,,,,,,,14,812,866,,,,,,
48,1606.8,15,64,880,,,,,,,12,868,317,,,,,,,14,912,340,,,,,,,17,1004,178,,,,,,,14,812,866,,,,,,
49,1641.7,15,64,880,,,,,,,11,869,317,,,,,,,14,912,339,,,,,,,10,1007,173,,,,,,,14,811,866,,,,,,
50,1674.2,15,64,880,,,,,,,11,869,317,,,,,,,14,912,339,,,,,,,16,1006,173,,,,,,,14,812,866,,,,,,
51,1705.9,15,64,881,,,,,,,12,866,319,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
52,1741.6,15,64,881,,,,,,,12,860,322,,,,,,,14,912,339,,,,,,,12,1013,157,,,,,,,14,812,867,,,,,,
53,1773.9,15,64,881,,,,,,,12,851,328,,,,,,,14,912,340,,,,,,,24,1007,151,,,,,,,14,812,867,,,,,,
54,1806.1,15,64,881,,,,,,,12,839,336,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,811,867,,,,,,
55,1841.5,15,64,881,,,,,,,12,823,346,,,,,,,14,912,340,,,,,,,6,1019,122,,,,,,,14,811,866,,,,,,
56,1873.9,15,64,880,,,,,,,12,806,356,,,,,,,13,912,340,,,,,,,18,1002,117,,,,,,,14,811,866,,,,,,
57,1906.9,15,64,881,,,,,,,12,786,369,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
58,1941.5,15,64,881,,,,,,,12,765,383,,,,,,,14,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
59,1973.9,15,64,881,,,,,,,12,740,398,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
60,2006.0,15,64,881,,,,,,,12,714,415,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
61,2041.8,15,64,881,,,,,,,11,686,432,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
62,2074.7,15,64,881,,,,,,,11,656,452,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
63,2107.0,14,64,881,,,,,,,11,623,473,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
64,2141.7,15,64,880,,,,,,,11,589,494,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
65,2174.1,15,64,881,,,,,,,11,554,516,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
66,2206.8,15,64,881,,,,,,,11,515,541,,,,,,,13,912,339,,,,,,,6,1031,73,,,,,,,14,812,866,,,,,,
67,2241.7,15,64,881,,,,,,,11,474,567,,,,,,,13,912,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
68,2273.8,15,64,881,,,,,,,11,431,594,,,,,,,13,911,339,,,,,,,6,1046,76,,,,,,,14,812,866,,,,,,
69,2306.4,15,64,881,,,,,,,10,386,622,,,,,,,14,911,339,,,,,,,8,1032,78,,,,,,,14,812,866,,,,,,
70,2342.6,15,64,881,,,,,,,11,338,654,,,,,,,13,911,339,,,,,,,7,1043,80,,,,,,,14,812,866,,,,,,
71,2373.7,15,64,881,,,,,,,10,288,685,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
72,2406.1,15,64,881,,,,,,,10,234,719,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
73,2443.8,15,64,881,,,,,,,9,178,755,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
74,2473.6,15,64,881,,,,,,,8,120,792,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
75,2505.8,15,63,880,,,,,,,11,74,808,,,,,,,13,911,338,,,,,,,6,1049,85,,,,,,,14,811,866,,,,,,
76,2541.8,15,63,880,,,,,,,12,38,813,,,,,,,14,911,338,,,,,,,7,1035,86,,,,,,,14,811,866,,,,,,
77,2573.5,15,64,881,,,,,,,11,3,829,,,,,,,13,911,338,,,,,,,9,1040,87,,,,,,,14,811,866,,,,,,
78,2606.0,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
79,2641.8,15,64,880,,,,,,,,,,,,,,,,13,911,339,,,,,,,7,35,810,,,,,,,14,812,866,,,,,,
80,2673.6,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,22,22,827,,,,,,,14,811,867,,,,,,
81,2706.1,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,9,14,826,,,,,,,14,812,866,,,,,,
82,2741.6,15,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,13,20,829,,,,,,,14,811,866,,,,,,
83,2773.7,15,64,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,6,15,823,,,,,,,14,811,867,,,,,,
84,2805.8,15,63,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
85,2841.8,15,64,880,,,,,,,,,,,,,,,,14,911,339,,,,,,,6,14,828,,,,,,,14,811,866,,,,,,
86,2873.8,15,64,880,,,,,,,,,,,,,,,,13,911,338,,,,,,,22,22,828,,,,,,,14,811,866,,,,,,
87,2906.6,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,6,11,827,,,,,,,14,811,866,,,,,,
88,2942.2,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,17,17,829,,,,,,,14,811,867,,,,,,
89,2973.7,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,5,16,829,,,,,,,14,811,866,,,,,,
90,3006.3,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,14,32,826,,,,,,,14,812,866,,,,,,
91,3041.6,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
92,3074.2,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
93,3105.7,15,64,880,,,,,,,,,,,,,,,,14,911,337,,,,,,,,,,,,,,,,14,811,866,,,,,,
94,3141.6,15,64,880,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
95,3176.2,15,64,881,,,,,,,,,,,,,,,,14,911,339,,,,,,,,,,,,,,,,14,811,866,,,,,,
96,3205.7,15,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
97,3241.7,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,812,866,,,,,,
98,3274.0,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
99,3307.9,15,64,881,,,,,,,,,,,,,,,,13,911,339,,,,,,,,,,,,,,,,14,812,866,,,,,,
100,3341.6,14,64,881,,,,,,,,,,,,,,,,14,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
101,3374.4,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
102,3406.0,15,64,881,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
103,3441.6,15,64,880,,,,,,,,,,,,,,,,13,911,338,,,,,,,,,,,,,,,,14,811,866,,,,,,
