frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
224,7475.4,15,65,881,,,,,,,13,604,395,,,,,,,14,872,283,,,,,,,14,813,866,,,,,,
225,7508.0,15,65,881,,,,,,,13,575,416,,,,,,,14,871,283,,,,,,,14,813,866,,,,,,
226,7543.4,15,65,881,,,,,,,13,545,438,,,,,,,14,872,283,,,,,,,14,813,866,,,,,,
227,7575.5,15,65,881,,,,,,,13,514,461,,,,,,,14,872,284,,,,,,,14,813,866,,,,,,
228,7607.5,15,65,881,,,,,,,13,481,485,,,,,,,14,872,284,,,,,,,14,813,866,,,,,,
229,7643.8,15,65,881,,,,,,,13,446,511,,,,,,,13,872,283,,,,,,,14,813,866,,,,,,
230,7675.7,15,65,881,,,,,,,13,409,538,,,,,,,14,872,283,,,,,,,14,813,866,,,,,,
231,7707.6,15,66,881,,,,,,,13,371,566,,,,,,,13,872,283,,,,,,,14,813,865,,,,,,
232,7743.2,15,65,881,,,,,,,13,331,596,,,,,,,14,872,283,,,,,,,14,813,866,,,,,,
233,7775.3,15,65,881,,,,,,,12,288,627,,,,,,,13,872,284,,,,,,,14,813,866,,,,,,
234,7807.8,15,65,881,,,,,,,12,242,660,,,,,,,14,871,282,,,,,,,14,813,866,,,,,,
235,7843.0,15,66,881,,,,,,,13,196,695,,,,,,,14,872,282,,,,,,,14,813,866,,,,,,
236,7876.3,15,65,881,,,,,,,12,147,731,,,,,,,14,871,283,,,,,,,15,813,866,,,,,,
237,7907.1,15,65,881,,,,,,,13,96,769,,,,,,,14,871,282,,,,,,,15,813,866,,,,,,
238,7943.3,15,65,881,,,,,,,13,54,783,,,,,,,13,871,282,,,,,,,14,813,866,,,,,,
239,7975.3,16,65,881,,,,,,,13,22,788,,,,,,,14,871,282,,,,,,,14,813,866,,,,,,
240,8008.8,16,65,881,,,,,,,,,,,,,,,,14,871,282,,,,,,,14,813,866,,,,,,
241,8043.4,16,65,881,,,,,,,,,,,,,,,,14,871,282,,,,,,,14,813,866,,,,,,
242,8075.3,15,65,881,,,,,,,,,,,,,,,,14,871,282,,,,,,,14,813,866,,,,,,
243,8107.3,15,66,881,,,,,,,,,,,,,,,,14,872,283,,,,,,,14,813,866,,,,,,
244,8143.0,15,65,880,,,,,,,,,,,,,,,,14,872,283,,,,,,,15,813,866,,,,,,
245,8175.3,15,65,880,,,,,,,,,,,,,,,,14,873,285,,,,,,,15,813,866,,,,,,
246,8207.6,15,65,881,,,,,,,,,,,,,,,,14,874,285,,,,,,,14,813,866,,,,,,
247,8242.9,15,65,881,,,,,,,,,,,,,,,,14,875,288,,,,,,,14,813,866,,,,,,
248,8275.3,15,65,881,,,,,,,,,,,,,,,,14,879,292,,,,,,,14,813,866,,,,,,
249,8307.9,15,65,881,,,,,,,,,,,,,,,,14,882,297,,,,,,,14,813,866,,,,,,
250,8343.9,15,65,880,,,,,,,,,,,,,,,,14,887,304,,,,,,,15,813,866,,,,,,
251,8375.5,15,65,880,,,,,,,,,,,,,,,,14,893,312,,,,,,,14,813,865,,,,,,
252,8408.4,15,66,881,,,,,,,,,,,,,,,,14,900,321,,,,,,,14,813,865,,,,,,
253,8443.1,15,66,880,,,,,,,,,,,,,,,,14,907,332,,,,,,,14,813,865,,,,,,
254,8479.8,15,65,880,,,,,,,,,,,,,,,,14,916,344,,,,,,,14,813,865,,,,,,
255,8508.7,15,65,880,,,,,,,,,,,,,,,,14,925,359,,,,,,,14,813,865,,,,,,
256,8543.0,15,66,881,,,,,,,,,,,,,,,,14,935,376,,,,,,,15,813,865,,,,,,
257,8575.6,15,65,880,,,,,,,,,,,,,,,,14,947,396,,,,,,,14,813,865,,,,,,
258,8607.2,15,65,880,,,,,,,,,,,,,,,,14,958,415,,,,,,,14,812,865,,,,,,
259,8643.1,15,65,880,,,,,,,,,,,,,,,,14,970,438,,,,,,,14,813,865,,,,,,
260,8675.4,15,65,880,,,,,,,,,,,,,,,,14,982,461,,,,,,,14,813,865,,,,,,
261,8707.1,15,65,880,,,,,,,,,,,,,,,,14,993,485,,,,,,,15,813,865,,,,,,
262,8743.0,15,65,880,,,,,,,,,,,,,,,,14,1003,509,,,,,,,14,813,865,,,,,,
263,8775.2,15,65,880,,,,,,,,,,,,,,,,14,1014,534,,,,,,,14,813,865,,,,,,
264,8808.0,15,65,880,,,,,,,,,,,,,,,,14,1023,559,,,,,,,15,813,865,,,,,,
265,8843.1,15,65,880,,,,,,,,,,,,,,,,14,1032,583,,,,,,,14,813,865,,,,,,
266,8875.1,15,65,880,,,,,,,,,,,,,,,,14,1040,609,,,,,,,14,813,865,,,,,,
267,8907.4,15,65,880,,,,,,,,,,,,,,,,14,1048,636,,,,,,,14,813,865,,,,,,
268,8942.9,15,65,880,,,,,,,,,,,,,,,,15,1054,662,,,,,,,14,813,865,,,,,,
269,8975.1,15,65,880,,,,,,,,,,,,,,,,15,1060,688,,,,,,,15,813,865,,,,,,
270,9007.0,15,65,880,,,,,,,,,,,,,,,,15,1065,711,,,,,,,14,813,865,,,,,,
271,9042.9,15,65,880,,,,,,,,,,,,,,,,15,1069,732,,,,,,,15,813,865,,,,,,
272,9075.3,15,65,880,,,,,,,,,,,,,,,,15,1072,749,,,,,,,15,813,865,,,,,,
273,9107.1,15,65,880,,,,,,,,,,,,,,,,15,1074,765,,,,,,,15,813,865,,,,,,
274,9143.3,15,65,880,,,,,,,,,,,,,,,,15,1075,775,,,,,,,14,813,866,,,,,,
275,9175.1,15,65,880,,,,,,,,,,,,,,,,15,1076,784,,,,,,,14,813,865,,,,,,
276,9207.1,15,65,880,,,,,,,,,,,,,,,,15,1077,790,,,,,,,14,813,865,,,,,,
277,9243.2,9,74,880,,,,,,,,,,,,,,,,15,1078,797,,,,,,,14,813,865,,,,,,
278,9275.4,,,,,,,,,,,,,,,,,,,15,1078,803,,,,,,,14,813,865,,,,,,
279,9307.1,,,,,,,,,,,,,,,,,,,15,1079,810,,,,,,,14,814,865,,,,,,
280,9343.3,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
281,9375.1,,,,,,,,,,,,,,,,,,,15,1079,810,,,,,,,14,813,864,,,,,,
282,9407.6,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
283,9443.2,,,,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,813,865,,,,,,
284,9475.0,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
285,9507.2,,,,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,814,865,,,,,,
286,9543.7,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
287,9575.1,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
288,9607.5,,,,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,813,865,,,,,,
289,9643.9,,,,,,,,,,,,,,,,,,,15,1080,811,,,,,,,14,813,865,,,,,,
290,9675.4,,,,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,813,865,,,,,,
291,9707.2,,,,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,813,865,,,,,,
292,9743.4,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
