frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
11,425.2,15,54,882,,,,,,,13,1047,740,,,,,,,16,1087,810,,,,,,,,,,,,,,,,15,813,872,,,,,,
12,440.9,15,55,882,,,,,,,13,1047,740,,,,,,,16,1087,810,,,,,,,,,,,,,,,,15,813,872,,,,,,
13,495.8,15,54,882,,,,,,,13,1048,740,,,,,,,15,1087,810,,,,,,,,,,,,,,,,15,813,872,,,,,,
14,495.8,15,54,883,,,,,,,13,1047,740,,,,,,,16,1086,809,,,,,,,,,,,,,,,,15,813,872,,,,,,
15,510.0,15,54,883,,,,,,,13,1047,740,,,,,,,16,1086,808,,,,,,,,,,,,,,,,15,813,873,,,,,,
16,542.7,15,54,883,,,,,,,13,1047,739,,,,,,,16,1087,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
17,578.5,15,54,883,,,,,,,13,1047,739,,,,,,,16,1087,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
18,610.5,15,54,882,,,,,,,13,1046,738,,,,,,,16,1087,806,,,,,,,,,,,,,,,,15,813,872,,,,,,
19,642.1,15,54,882,,,,,,,13,1046,737,,,,,,,16,1087,805,,,,,,,,,,,,,,,,15,812,872,,,,,,
20,677.8,15,54,882,,,,,,,13,1046,737,,,,,,,16,1087,805,,,,,,,,,,,,,,,,15,813,872,,,,,,
21,710.2,15,55,882,,,,,,,13,1047,738,,,,,,,16,1087,805,,,,,,,,,,,,,,,,15,813,872,,,,,,
22,742.5,15,54,883,,,,,,,13,1046,738,,,,,,,16,1087,806,,,,,,,,,,,,,,,,15,813,872,,,,,,
23,778.5,15,54,883,,,,,,,13,1046,738,,,,,,,16,1086,806,,,,,,,,,,,,,,,,15,813,873,,,,,,
24,825.2,15,54,883,,,,,,,13,1047,739,,,,,,,16,1087,806,,,,,,,,,,,,,,,,15,813,872,,,,,,
25,843.6,15,55,883,,,,,,,13,1047,738,,,,,,,16,1087,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
26,878.0,15,54,882,,,,,,,13,1046,738,,,,,,,16,1086,806,,,,,,,,,,,,,,,,15,813,872,,,,,,
27,910.5,15,54,882,,,,,,,13,1046,738,,,,,,,16,1086,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
28,942.3,15,55,882,,,,,,,13,1047,739,,,,,,,16,1087,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
29,979.9,15,54,882,,,,,,,13,1047,739,,,,,,,16,1088,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
30,1010.1,15,54,882,,,,,,,13,1047,739,,,,,,,16,1087,809,,,,,,,,,,,,,,,,15,813,872,,,,,,
31,1042.3,15,54,883,,,,,,,13,1047,740,,,,,,,16,1087,810,,,,,,,,,,,,,,,,15,813,873,,,,,,
32,1080.2,15,54,883,,,,,,,13,1047,741,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
33,1110.3,15,55,883,,,,,,,13,1047,741,,,,,,,16,1088,811,,,,,,,,,,,,,,,,15,813,873,,,,,,
34,1148.1,15,54,883,,,,,,,13,1047,741,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
35,1184.1,15,54,883,,,,,,,13,1047,741,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
36,1210.3,15,54,882,,,,,,,13,1047,740,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
37,1242.0,15,54,882,,,,,,,13,1047,741,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
38,1278.1,15,54,882,,,,,,,13,1047,741,,,,,,,15,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
39,1312.1,15,54,882,,,,,,,13,1047,741,,,,,,,16,1087,812,,,,,,,,,,,,,,,,15,813,872,,,,,,
40,1352.0,15,54,883,,,,,,,13,1047,741,,,,,,,16,1087,812,,,,,,,,,,,,,,,,15,813,872,,,,,,
41,1377.9,15,54,883,,,,,,,13,1047,741,,,,,,,16,1088,813,,,,,,,,,,,,,,,,15,813,873,,,,,,
42,1410.7,15,54,883,,,,,,,13,1047,741,,,,,,,16,1087,813,,,,,,,,,,,,,,,,15,813,873,,,,,,
43,1441.9,15,54,883,,,,,,,13,1047,740,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,812,872,,,,,,
44,1477.8,15,54,882,,,,,,,13,1047,739,,,,,,,16,1087,811,,,,,,,,,,,,,,,,15,813,872,,,,,,
45,1512.1,15,54,882,,,,,,,13,1047,738,,,,,,,16,1087,810,,,,,,,,,,,,,,,,15,813,872,,,,,,
46,1543.6,15,54,882,,,,,,,13,1047,738,,,,,,,16,1087,809,,,,,,,,,,,,,,,,15,813,872,,,,,,
47,1580.4,15,54,882,,,,,,,13,1047,737,,,,,,,15,1087,809,,,,,,,,,,,,,,,,15,813,872,,,,,,
48,1609.9,15,54,882,,,,,,,13,1047,737,,,,,,,16,1087,808,,,,,,,,,,,,,,,,15,813,872,,,,,,
49,1642.6,15,54,882,,,,,,,13,1047,736,,,,,,,16,1087,808,,,,,,,,,,,,,,,,15,813,872,,,,,,
50,1677.9,15,54,883,,,,,,,13,1047,736,,,,,,,16,1087,808,,,,,,,,,,,,,,,,15,813,872,,,,,,
51,1715.9,15,54,883,,,,,,,13,1047,736,,,,,,,16,1087,808,,,,,,,,,,,,,,,,15,813,872,,,,,,
52,1742.1,15,54,883,,,,,,,13,1047,736,,,,,,,16,1087,808,,,,,,,,,,,,,,,,15,813,872,,,,,,
53,1778.3,15,54,882,,,,,,,13,1047,735,,,,,,,16,1087,807,,,,,,,,,,,,,,,,15,813,872,,,,,,
54,1810.3,15,55,882,,,,,,,13,1047,734,,,,,,,15,1087,806,,,,,,,,,,,,,,,,15,814,872,,,,,,
55,1854.1,15,55,882,,,,,,,13,1047,734,,,,,,,16,1087,805,,,,,,,,,,,,,,,,15,813,872,,,,,,
56,1877.9,15,54,882,,,,,,,13,1046,733,,,,,,,16,1086,804,,,,,,,,,,,,,,,,15,812,872,,,,,,
57,1910.7,15,55,882,,,,,,,13,1046,732,,,,,,,16,1086,804,,,,,,,,,,,,,,,,15,813,872,,,,,,
58,1944.7,15,54,882,,,,,,,13,1047,731,,,,,,,16,1087,803,,,,,,,,,,,,,,,,15,813,872,,,,,,
59,1977.8,15,54,883,,,,,,,13,1046,731,,,,,,,16,1086,803,,,,,,,,,,,,,,,,15,813,872,,,,,,
60,2010.1,15,54,883,,,,,,,13,1046,731,,,,,,,16,1086,802,,,,,,,,,,,,,,,,15,813,872,,,,,,
61,2042.2,15,55,883,,,,,,,13,1046,731,,,,,,,16,1087,804,,,,,,,,,,,,,,,,15,813,872,,,,,,
62,2082.8,15,55,883,,,,,,,13,1046,731,,,,,,,16,1087,804,,,,,,,,,,,,,,,,15,814,872,,,,,,
63,2118.1,15,55,882,,,,,,,13,1046,731,,,,,,,16,1086,804,,,,,,,,,,,,,,,,15,813,872,,,,,,
64,2144.4,15,55,882,,,,,,,13,1046,731,,,,,,,16,1086,803,,,,,,,,,,,,,,,,15,814,872,,,,,,
65,2178.3,15,55,882,,,,,,,13,1046,730,,,,,,,16,1086,802,,,,,,,,,,,,,,,,15,813,872,,,,,,
66,2210.4,15,55,882,,,,,,,13,1046,728,,,,,,,16,1086,800,,,,,,,,,,,,,,,,15,813,872,,,,,,
67,2242.6,15,55,882,,,,,,,13,1046,726,,,,,,,16,1086,796,,,,,,,,,,,,,,,,15,813,872,,,,,,
68,2278.0,15,54,883,,,,,,,13,1045,723,,,,,,,16,1086,794,,,,,,,,,,,,,,,,15,813,872,,,,,,
69,2309.9,15,54,883,,,,,,,13,1044,721,,,,,,,16,1085,791,,,,,,,,,,,,,,,,15,813,872,,,,,,
70,2347.6,15,55,883,,,,,,,13,1044,719,,,,,,,16,1085,789,,,,,,,,,,,,,,,,15,813,872,,,,,,
71,2381.5,15,54,883,,,,,,,13,1044,717,,,,,,,16,1085,786,,,,,,,,,,,,,,,,15,813,872,,,,,,
72,2410.2,15,54,883,,,,,,,13,1043,715,,,,,,,16,1085,784,,,,,,,,,,,,,,,,15,813,872,,,,,,
73,2443.7,15,55,882,,,,,,,13,1043,714,,,,,,,16,1085,783,,,,,,,,,,,,,,,,15,813,871,,,,,,
74,2479.9,15,55,883,,,,,,,13,1043,714,,,,,,,16,1085,782,,,,,,,,,,,,,,,,15,813,872,,,,,,
75,2510.6,15,54,883,,,,,,,13,1043,712,,,,,,,16,1085,781,,,,,,,,,,,,,,,,15,813,872,,,,,,
76,2542.0,15,55,883,,,,,,,13,1043,711,,,,,,,16,1085,778,,,,,,,,,,,,,,,,15,813,871,,,,,,
77,2578.2,15,54,883,,,,,,,13,1042,709,,,,,,,16,1084,777,,,,,,,,,,,,,,,,15,813,872,,,,,,
78,2609.8,15,55,883,,,,,,,13,1042,708,,,,,,,16,1085,775,,,,,,,,,,,,,,,,15,813,872,,,,,,
79,2642.3,15,55,883,,,,,,,13,1042,706,,,,,,,16,1084,774,,,,,,,,,,,,,,,,15,813,872,,,,,,
80,2678.1,15,55,883,,,,,,,13,1042,705,,,,,,,16,1084,772,,,,,,,,,,,,,,,,15,813,872,,,,,,
81,2710.4,15,55,883,,,,,,,13,1041,703,,,,,,,16,1084,770,,,,,,,,,,,,,,,,15,813,872,,,,,,
82,2742.0,15,55,883,,,,,,,13,1041,701,,,,,,,16,1084,769,,,,,,,,,,,,,,,,15,814,872,,,,,,
83,2777.8,15,55,883,,,,,,,13,1041,700,,,,,,,16,1084,767,,,,,,,,,,,,,,,,15,813,871,,,,,,
84,2812.4,15,55,883,,,,,,,13,1041,698,,,,,,,16,1083,765,,,,,,,,,,,,,,,,15,814,872,,,,,,
85,2842.6,15,55,883,,,,,,,13,1040,696,,,,,,,16,1083,762,,,,,,,,,,,,,,,,15,814,872,,,,,,
86,2877.6,15,55,883,,,,,,,13,1040,694,,,,,,,16,1083,760,,,,,,,,,,,,,,,,15,813,872,,,,,,
87,2910.6,15,55,883,,,,,,,13,1040,692,,,,,,,16,1083,757,,,,,,,,,,,,,,,,15,814,872,,,,,,
88,2942.8,15,55,883,,,,,,,13,1039,690,,,,,,,16,1082,754,,,,,,,,,,,,,,,,15,814,872,,,,,,
89,2978.9,15,55,883,,,,,,,13,1038,687,,,,,,,15,1081,752,,,,,,,,,,,,,,,,15,813,872,,,,,,
90,3010.0,15,55,883,,,,,,,13,1038,685,,,,,,,16,1081,750,,,,,,,,,,,,,,,,15,813,872,,,,,,
91,3042.4,15,55,883,,,,,,,13,1038,683,,,,,,,16,1081,747,,,,,,,,,,,,,,,,15,814,872,,,,,,
92,3077.8,15,55,883,,,,,,,13,1037,680,,,,,,,15,1080,745,,,,,,,,,,,,,,,,15,814,871,,,,,,
93,3110.3,15,55,883,,,,,,,13,1036,678,,,,,,,15,1079,741,,,,,,,,,,,,,,,,15,813,871,,,,,,
94,3142.1,15,55,883,,,,,,,13,1036,676,,,,,,,15,1079,739,,,,,,,,,,,,,,,,15,813,872,,,,,,
95,3177.8,15,55,883,,,,,,,13,1035,673,,,,,,,15,1079,736,,,,,,,,,,,,,,,,15,814,872,,,,,,
96,3210.1,15,55,883,,,,,,,13,1035,671,,,,,,,16,1078,735,,,,,,,,,,,,,,,,15,814,872,,,,,,
97,3245.6,15,55,883,,,,,,,13,1034,669,,,,,,,16,1078,732,,,,,,,,,,,,,,,,15,814,872,,,,,,
98,3278.1,15,55,883,,,,,,,13,1034,667,,,,,,,16,1077,730,,,,,,,,,,,,,,,,15,814,872,,,,,,
99,3310.3,15,55,883,,,,,,,13,1034,665,,,,,,,16,1077,727,,,,,,,,,,,,,,,,15,814,872,,,,,,
100,3342.5,15,55,883,,,,,,,13,1033,663,,,,,,,16,1077,725,,,,,,,,,,,,,,,,15,814,872,,,,,,
101,3378.3,15,55,883,,,,,,,13,1033,661,,,,,,,16,1076,722,,,,,,,,,,,,,,,,15,814,872,,,,,,
102,3410.2,15,55,883,,,,,,,13,1032,659,,,,,,,16,1076,720,,,,,,,,,,,,,,,,15,814,872,,,,,,
103,3442.8,15,55,883,,,,,,,13,1032,658,,,,,,,16,1076,718,,,,,,,,,,,,,,,,15,814,872,,,,,,
104,3477.9,15,55,883,,,,,,,13,1031,656,,,,,,,16,1075,717,,,,,,,,,,,,,,,,15,814,871,,,,,,
105,3510.0,15,55,883,,,,,,,13,1031,655,,,,,,,15,1075,716,,,,,,,,,,,,,,,,15,814,872,,,,,,
106,3543.3,15,55,883,,,,,,,13,1030,653,,,,,,,15,1074,714,,,,,,,,,,,,,,,,15,813,872,,,,,,
107,3577.9,15,55,883,,,,,,,13,1030,650,,,,,,,15,1074,711,,,,,,,,,,,,,,,,15,814,872,,,,,,
108,3610.3,15,55,883,,,,,,,13,1030,648,,,,,,,15,1074,709,,,,,,,,,,,,,,,,15,814,872,,,,,,
109,3641.9,15,55,883,,,,,,,13,1029,645,,,,,,,15,1073,705,,,,,,,,,,,,,,,,15,814,872,,,,,,
110,3678.0,15,54,883,,,,,,,13,1028,643,,,,,,,16,1072,704,,,,,,,,,,,,,,,,15,813,871,,,,,,
111,3710.6,15,55,883,,,,,,,13,1028,641,,,,,,,16,1072,701,,,,,,,,,,,,,,,,15,814,871,,,,,,
112,3742.2,15,55,883,,,,,,,13,1027,639,,,,,,,15,1072,699,,,,,,,,,,,,,,,,15,814,871,,,,,,
113,3777.8,15,55,883,,,,,,,13,1026,637,,,,,,,15,1071,697,,,,,,,,,,,,,,,,15,814,872,,,,,,
114,3810.3,15,55,883,,,,,,,13,1026,634,,,,,,,16,1070,693,,,,,,,,,,,,,,,,15,814,872,,,,,,
115,3842.4,15,55,883,,,,,,,13,1025,632,,,,,,,15,1070,691,,,,,,,,,,,,,,,,15,814,872,,,,,,
116,3878.0,15,55,883,,,,,,,13,1025,629,,,,,,,16,1069,688,,,,,,,,,,,,,,,,15,814,872,,,,,,
117,3910.1,15,55,883,,,,,,,13,1024,627,,,,,,,15,1069,685,,,,,,,,,,,,,,,,15,813,872,,,,,,
118,3942.5,15,55,883,,,,,,,13,1023,624,,,,,,,15,1068,682,,,,,,,,,,,,,,,,15,814,872,,,,,,
119,3978.1,15,55,883,,,,,,,13,1023,622,,,,,,,16,1067,679,,,,,,,,,,,,,,,,15,813,871,,,,,,
120,4010.4,15,55,883,,,,,,,13,1022,620,,,,,,,15,1067,678,,,,,,,,,,,,,,,,15,814,871,,,,,,
121,4043.0,15,55,883,,,,,,,13,1022,618,,,,,,,15,1066,675,,,,,,,,,,,,,,,,15,814,872,,,,,,
122,4078.1,15,55,883,,,,,,,13,1021,617,,,,,,,15,1066,673,,,,,,,,,,,,,,,,15,813,872,,,,,,
123,4110.4,15,55,884,,,,,,,13,1020,615,,,,,,,16,1065,672,,,,,,,,,,,,,,,,15,814,872,,,,,,
124,4142.7,15,55,883,,,,,,,13,1020,613,,,,,,,16,1065,670,,,,,,,,,,,,,,,,15,814,872,,,,,,
125,4178.1,15,55,883,,,,,,,13,1020,612,,,,,,,16,1064,668,,,,,,,,,,,,,,,,15,814,872,,,,,,
126,4213.0,15,55,883,,,,,,,13,1019,610,,,,,,,16,1064,666,,,,,,,,,,,,,,,,15,814,872,,,,,,
127,4242.5,15,55,883,,,,,,,13,1018,609,,,,,,,15,1064,665,,,,,,,,,,,,,,,,15,814,872,,,,,,
128,4281.3,15,55,883,,,,,,,13,1019,608,,,,,,,15,1064,664,,,,,,,,,,,,,,,,15,814,872,,,,,,
129,4310.3,15,55,883,,,,,,,13,1018,607,,,,,,,16,1063,663,,,,,,,,,,,,,,,,15,814,872,,,,,,
130,4342.4,15,55,883,,,,,,,13,1018,606,,,,,,,15,1063,662,,,,,,,,,,,,,,,,15,814,872,,,,,,
131,4377.9,15,55,883,,,,,,,13,1017,605,,,,,,,15,1062,661,,,,,,,,,,,,,,,,15,813,872,,,,,,
132,4410.2,15,55,883,,,,,,,13,1017,603,,,,,,,15,1062,658,,,,,,,,,,,,,,,,15,814,872,,,,,,
133,4442.5,15,55,883,,,,,,,13,1017,602,,,,,,,15,1062,659,,,,,,,,,,,,,,,,15,814,871,,,,,,
134,4477.8,15,55,883,,,,,,,13,1016,601,,,,,,,15,1061,656,,,,,,,,,,,,,,,,15,813,872,,,,,,
135,4520.2,15,55,883,,,,,,,13,1016,600,,,,,,,15,1061,656,,,,,,,,,,,,,,,,15,814,872,,,,,,
136,4542.5,15,55,883,,,,,,,13,1016,599,,,,,,,15,1061,654,,,,,,,,,,,,,,,,15,814,872,,,,,,
137,4578.2,15,55,883,,,,,,,13,1016,598,,,,,,,15,1061,653,,,,,,,,,,,,,,,,15,814,872,,,,,,
138,4610.3,15,54,883,,,,,,,13,1015,597,,,,,,,15,1060,652,,,,,,,,,,,,,,,,15,813,871,,,,,,
139,4642.5,15,55,883,,,,,,,13,1015,596,,,,,,,15,1060,652,,,,,,,,,,,,,,,,15,813,871,,,,,,
140,4678.0,15,55,883,,,,,,,13,1015,595,,,,,,,15,1060,650,,,,,,,,,,,,,,,,15,814,872,,,,,,
141,4710.3,15,55,883,,,,,,,13,1014,594,,,,,,,15,1060,649,,,,,,,,,,,,,,,,15,814,872,,,,,,
142,4742.6,15,55,883,,,,,,,13,1014,593,,,,,,,16,1059,647,,,,,,,,,,,,,,,,15,813,872,,,,,,
143,4778.0,15,55,884,,,,,,,13,1014,592,,,,,,,16,1058,646,,,,,,,,,,,,,,,,15,813,872,,,,,,
144,4810.3,15,55,883,,,,,,,13,1013,590,,,,,,,16,1058,644,,,,,,,,,,,,,,,,15,814,872,,,,,,
145,4843.5,15,55,883,,,,,,,13,1013,588,,,,,,,16,1058,642,,,,,,,,,,,,,,,,15,814,872,,,,,,
146,4878.0,15,55,883,,,,,,,13,1012,587,,,,,,,15,1057,641,,,,,,,,,,,,,,,,15,813,871,,,,,,
147,4910.5,15,54,883,,,,,,,13,1011,585,,,,,,,15,1056,638,,,,,,,,,,,,,,,,15,813,871,,,,,,
148,4942.1,15,55,883,,,,,,,13,1011,583,,,,,,,15,1056,637,,,,,,,,,,,,,,,,15,814,872,,,,,,
149,4979.2,15,55,883,,,,,,,13,1011,582,,,,,,,15,1056,634,,,,,,,,,,,,,,,,15,814,872,,,,,,
150,5011.7,15,55,883,,,,,,,13,1010,580,,,,,,,15,1055,633,,,,,,,,,,,,,,,,15,813,872,,,,,,
151,5044.2,15,55,883,,,,,,,13,1010,579,,,,,,,15,1055,632,,,,,,,,,,,,,,,,15,813,872,,,,,,
152,5079.7,15,55,883,,,,,,,13,1009,578,,,,,,,15,1055,630,,,,,,,,,,,,,,,,15,814,872,,,,,,
153,5112.1,15,55,883,,,,,,,13,1009,576,,,,,,,15,1054,629,,,,,,,,,,,,,,,,15,814,872,,,,,,
154,5143.2,15,55,883,,,,,,,13,1008,576,,,,,,,15,1054,628,,,,,,,,,,,,,,,,15,814,872,,,,,,
155,5178.2,15,55,883,,,,,,,13,1008,574,,,,,,,16,1053,627,,,,,,,,,,,,,,,,15,813,872,,,,,,
156,5212.0,15,55,883,,,,,,,13,1008,574,,,,,,,16,1053,625,,,,,,,,,,,,,,,,15,813,871,,,,,,
157,5242.6,15,55,883,,,,,,,13,1008,573,,,,,,,15,1053,625,,,,,,,,,,,,,,,,15,814,872,,,,,,
158,5278.6,15,55,883,,,,,,,13,1007,572,,,,,,,15,1053,623,,,,,,,,,,,,,,,,15,814,872,,,,,,
159,5310.6,15,55,883,,,,,,,13,1007,571,,,,,,,16,1052,622,,,,,,,,,,,,,,,,15,814,872,,,,,,
160,5342.4,15,55,883,,,,,,,13,1007,570,,,,,,,15,1052,620,,,,,,,,,,,,,,,,15,814,872,,,,,,
161,5383.0,15,55,883,,,,,,,13,1006,569,,,,,,,15,1052,620,,,,,,,,,,,,,,,,15,814,872,,,,,,
162,5412.1,15,55,883,,,,,,,13,1005,567,,,,,,,15,1051,618,,,,,,,,,,,,,,,,15,814,872,,,,,,
163,5444.4,15,54,883,,,,,,,13,1005,566,,,,,,,15,1051,616,,,,,,,,,,,,,,,,15,814,872,,,,,,
164,5477.9,15,55,883,,,,,,,13,1005,564,,,,,,,15,1050,615,,,,,,,,,,,,,,,,15,813,871,,,,,,
165,5510.3,15,55,883,,,,,,,13,1004,563,,,,,,,15,1050,613,,,,,,,,,,,,,,,,15,813,871,,,,,,
166,5548.1,15,55,883,,,,,,,13,1004,562,,,,,,,15,1049,611,,,,,,,,,,,,,,,,15,814,872,,,,,,
167,5578.1,15,55,883,,,,,,,13,1003,561,,,,,,,15,1049,610,,,,,,,,,,,,,,,,15,814,872,,,,,,
168,5610.3,15,55,883,,,,,,,13,1002,559,,,,,,,15,1048,608,,,,,,,,,,,,,,,,15,814,872,,,,,,
169,5642.1,15,55,883,,,,,,,13,1002,558,,,,,,,15,1048,609,,,,,,,,,,,,,,,,15,814,872,,,,,,
170,5677.8,15,55,883,,,,,,,13,1002,556,,,,,,,16,1047,607,,,,,,,,,,,,,,,,15,814,872,,,,,,
171,5710.6,15,55,883,,,,,,,13,1001,556,,,,,,,15,1047,606,,,,,,,,,,,,,,,,15,813,872,,,,,,
172,5742.2,15,55,883,,,,,,,13,1001,554,,,,,,,15,1046,604,,,,,,,,,,,,,,,,15,813,871,,,,,,
173,5778.2,15,55,883,,,,,,,13,1001,553,,,,,,,16,1046,602,,,,,,,,,,,,,,,,15,813,871,,,,,,
174,5810.1,15,55,883,,,,,,,13,1000,551,,,,,,,16,1046,600,,,,,,,,,,,,,,,,15,813,871,,,,,,
175,5842.5,15,55,883,,,,,,,13,1000,551,,,,,,,15,1045,599,,,,,,,,,,,,,,,,15,813,871,,,,,,
176,5878.3,15,55,883,,,,,,,13,999,550,,,,,,,15,1044,599,,,,,,,,,,,,,,,,15,814,872,,,,,,
177,5912.5,15,55,883,,,,,,,13,999,549,,,,,,,15,1045,598,,,,,,,,,,,,,,,,15,814,872,,,,,,
178,5942.9,15,55,883,,,,,,,13,999,549,,,,,,,15,1045,596,,,,,,,,,,,,,,,,15,814,871,,,,,,
179,5978.0,15,55,883,,,,,,,13,998,547,,,,,,,15,1044,595,,,,,,,,,,,,,,,,15,814,872,,,,,,
180,6011.1,15,55,883,,,,,,,13,998,546,,,,,,,15,1044,593,,,,,,,,,,,,,,,,15,814,872,,,,,,
181,6043.0,15,55,883,,,,,,,13,997,544,,,,,,,15,1043,592,,,,,,,,,,,,,,,,15,813,871,,,,,,
182,6078.1,15,55,883,,,,,,,13,996,543,,,,,,,15,1042,590,,,,,,,,,,,,,,,,15,813,871,,,,,,
183,6111.0,15,55,883,,,,,,,13,996,540,,,,,,,15,1041,589,,,,,,,,,,,,,,,,15,813,871,,,,,,
184,6143.7,15,55,883,,,,,,,13,995,539,,,,,,,15,1041,587,,,,,,,,,,,,,,,,15,813,871,,,,,,
185,6178.1,15,55,883,,,,,,,13,995,538,,,,,,,15,1040,585,,,,,,,,,,,,,,,,15,814,872,,,,,,
186,6212.1,15,55,883,,,,,,,13,994,536,,,,,,,15,1040,582,,,,,,,,,,,,,,,,15,814,872,,,,,,
187,6244.0,15,55,884,,,,,,,13,994,535,,,,,,,15,1039,581,,,,,,,,,,,,,,,,15,814,872,,,,,,
188,6278.2,15,55,883,,,,,,,13,993,534,,,,,,,15,1039,581,,,,,,,,,,,,,,,,15,814,872,,,,,,
189,6310.1,15,55,883,,,,,,,13,993,533,,,,,,,15,1039,579,,,,,,,,,,,,,,,,15,814,872,,,,,,
190,6342.2,15,55,883,,,,,,,13,993,532,,,,,,,15,1039,578,,,,,,,,,,,,,,,,15,813,871,,,,,,
191,6378.1,15,55,883,,,,,,,13,992,531,,,,,,,15,1038,578,,,,,,,,,,,,,,,,15,813,871,,,,,,
192,6410.5,15,55,883,,,,,,,13,992,530,,,,,,,15,1038,577,,,,,,,,,,,,,,,,15,813,871,,,,,,
193,6442.1,15,55,883,,,,,,,13,992,530,,,,,,,15,1037,576,,,,,,,,,,,,,,,,15,813,871,,,,,,
194,6478.0,15,55,883,,,,,,,13,991,529,,,,,,,15,1037,574,,,,,,,,,,,,,,,,15,814,871,,,,,,
195,6510.2,15,55,883,,,,,,,13,991,528,,,,,,,15,1037,574,,,,,,,,,,,,,,,,15,813,872,,,,,,
196,6542.3,15,55,883,,,,,,,13,990,527,,,,,,,15,1036,573,,,,,,,,,,,,,,,,15,813,872,,,,,,
197,6577.9,15,55,883,,,,,,,13,990,526,,,,,,,15,1036,571,,,,,,,,,,,,,,,,15,814,872,,,,,,
198,6610.6,15,55,883,,,,,,,13,989,523,,,,,,,15,1035,570,,,,,,,,,,,,,,,,15,814,872,,,,,,
199,6642.4,15,55,883,,,,,,,13,989,523,,,,,,,15,1035,567,,,,,,,,,,,,,,,,15,813,871,,,,,,
200,6678.2,15,55,883,,,,,,,13,988,521,,,,,,,15,1034,565,,,,,,,,,,,,,,,,15,813,871,,,,,,
