frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
46,1540.1,15,62,879,,,,,,,,,,,,,,,,14,947,396,,,,,,,,,,,,,,,,14,810,865,,,,,,
47,1571.9,15,59,879,,,,,,,,,,,,,,,,14,948,403,,,,,,,,,,,,,,,,15,807,866,,,,,,
48,1604.1,15,57,880,,,,,,,,,,,,,,,,14,953,413,,,,,,,,,,,,,,,,15,806,866,,,,,,
49,1641.7,15,55,879,,,,,,,,,,,,,,,,14,958,424,,,,,,,,,,,,,,,,15,804,867,,,,,,
50,1672.0,15,52,879,,,,,,,,,,,,,,,,14,961,434,,,,,,,,,,,,,,,,15,802,867,,,,,,
51,1704.3,15,51,879,,,,,,,,,,,,,,,,14,964,443,,,,,,,,,,,,,,,,15,800,867,,,,,,
52,1739.9,15,52,879,,,,,,,,,,,,,,,,14,967,449,,,,,,,,,,,,,,,,15,801,866,,,,,,
53,1772.1,15,52,879,,,,,,,,,,,,,,,,14,970,454,,,,,,,,,,,,,,,,15,801,867,,,,,,
54,1809.7,15,51,879,,,,,,,,,,,,,,,,14,973,459,,,,,,,,,,,,,,,,15,801,867,,,,,,
55,1840.0,15,51,879,,,,,,,,,,,,,,,,15,975,464,,,,,,,,,,,,,,,,15,800,867,,,,,,
56,1878.7,15,51,880,,,,,,,,,,,,,,,,14,978,469,,,,,,,,,,,,,,,,15,801,867,,,,,,
57,1904.4,15,52,879,,,,,,,,,,,,,,,,15,979,474,,,,,,,,,,,,,,,,15,801,867,,,,,,
58,1939.7,15,52,880,,,,,,,,,,,,,,,,15,981,478,,,,,,,,,,,,,,,,15,801,867,,,,,,
59,1971.8,15,51,879,,,,,,,,,,,,,,,,14,983,481,,,,,,,,,,,,,,,,15,800,867,,,,,,
